reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2024-04-06,wk inc covid hosp,3,2024-04-27,02,quantile,0.250,4.133246
2024-04-06,wk inc covid hosp,3,2024-04-27,02,quantile,0.300,4.184076
2024-04-06,wk inc covid hosp,3,2024-04-27,02,quantile,0.350,4.272484
2024-04-06,wk inc covid hosp,3,2024-04-27,02,quantile,0.400,4.365420
2024-04-06,wk inc covid hosp,3,2024-04-27,02,quantile,0.450,4.473031
2024-04-06,wk inc covid hosp,3,2024-04-27,02,quantile,0.500,4.582341
2024-04-06,wk inc covid hosp,3,2024-04-27,02,quantile,0.550,4.733153
2024-04-06,wk inc covid hosp,3,2024-04-27,02,quantile,0.600,5.037725
2024-04-06,wk inc covid hosp,3,2024-04-27,02,quantile,0.650,5.376358
2024-04-06,wk inc covid hosp,3,2024-04-27,02,quantile,0.700,5.705995
2024-04-06,wk inc covid hosp,3,2024-04-27,02,quantile,0.750,5.981768
2024-04-06,wk inc covid hosp,3,2024-04-27,02,quantile,0.800,6.259341
2024-04-06,wk inc covid hosp,3,2024-04-27,02,quantile,0.850,6.508147
2024-04-06,wk inc covid hosp,3,2024-04-27,02,quantile,0.900,6.869974
2024-04-06,wk inc covid hosp,3,2024-04-27,02,quantile,0.950,8.195232
2024-04-06,wk inc covid hosp,3,2024-04-27,02,quantile,0.975,17.141128
2024-04-06,wk inc covid hosp,3,2024-04-27,02,quantile,0.990,24.046354
2024-04-06,wk covid hosp rate change,3,2024-04-27,02,pmf,stable,0.996000
2024-04-06,wk covid hosp rate change,3,2024-04-27,02,pmf,increase,0.004000
2024-04-06,wk covid hosp rate change,3,2024-04-27,02,pmf,large_increase,0.000000
2024-04-06,wk covid hosp rate change,3,2024-04-27,02,pmf,decrease,0.000000
2024-04-06,wk covid hosp rate change,3,2024-04-27,02,pmf,large_decrease,0.000000
2024-04-06,wk inc covid hosp,-1,2024-03-30,04,quantile,0.010,95.230848
2024-04-06,wk inc covid hosp,-1,2024-03-30,04,quantile,0.025,100.068888
2024-04-06,wk inc covid hosp,-1,2024-03-30,04,quantile,0.050,102.428956
2024-04-06,wk inc covid hosp,-1,2024-03-30,04,quantile,0.100,105.331992
2024-04-06,wk inc covid hosp,-1,2024-03-30,04,quantile,0.150,108.546199
2024-04-06,wk inc covid hosp,-1,2024-03-30,04,quantile,0.200,110.594636
2024-04-06,wk inc covid hosp,-1,2024-03-30,04,quantile,0.250,111.951521
2024-04-06,wk inc covid hosp,-1,2024-03-30,04,quantile,0.300,114.846691
2024-04-06,wk inc covid hosp,-1,2024-03-30,04,quantile,0.350,116.897468
2024-04-06,wk inc covid hosp,-1,2024-03-30,04,quantile,0.400,118.157020
2024-04-06,wk inc covid hosp,-1,2024-03-30,04,quantile,0.450,119.157051
2024-04-06,wk inc covid hosp,-1,2024-03-30,04,quantile,0.500,121.318010
2024-04-06,wk inc covid hosp,-1,2024-03-30,04,quantile,0.550,123.442054
2024-04-06,wk inc covid hosp,-1,2024-03-30,04,quantile,0.600,124.795814
2024-04-06,wk inc covid hosp,-1,2024-03-30,04,quantile,0.650,126.450512
2024-04-06,wk inc covid hosp,-1,2024-03-30,04,quantile,0.700,128.778181
2024-04-06,wk inc covid hosp,-1,2024-03-30,04,quantile,0.750,130.204145
2024-04-06,wk inc covid hosp,-1,2024-03-30,04,quantile,0.800,132.311380
2024-04-06,wk inc covid hosp,-1,2024-03-30,04,quantile,0.850,135.829982
2024-04-06,wk inc covid hosp,-1,2024-03-30,04,quantile,0.900,139.839456
2024-04-06,wk inc covid hosp,-1,2024-03-30,04,quantile,0.950,147.368551
2024-04-06,wk inc covid hosp,-1,2024-03-30,04,quantile,0.975,151.393340
2024-04-06,wk inc covid hosp,-1,2024-03-30,04,quantile,0.990,157.098171
2024-04-06,wk covid hosp rate change,-1,2024-03-30,04,pmf,stable,1.000000
2024-04-06,wk covid hosp rate change,-1,2024-03-30,04,pmf,increase,0.000000
2024-04-06,wk covid hosp rate change,-1,2024-03-30,04,pmf,large_increase,0.000000
2024-04-06,wk covid hosp rate change,-1,2024-03-30,04,pmf,decrease,0.000000
2024-04-06,wk covid hosp rate change,-1,2024-03-30,04,pmf,large_decrease,0.000000
2024-04-06,wk inc covid hosp,0,2024-04-06,04,quantile,0.010,64.852290
2024-04-06,wk inc covid hosp,0,2024-04-06,04,quantile,0.025,68.095646
2024-04-06,wk inc covid hosp,0,2024-04-06,04,quantile,0.050,70.528228
2024-04-06,wk inc covid hosp,0,2024-04-06,04,quantile,0.100,74.183708
2024-04-06,wk inc covid hosp,0,2024-04-06,04,quantile,0.150,78.241089
2024-04-06,wk inc covid hosp,0,2024-04-06,04,quantile,0.200,80.556363
2024-04-06,wk inc covid hosp,0,2024-04-06,04,quantile,0.250,82.524584
2024-04-06,wk inc covid hosp,0,2024-04-06,04,quantile,0.300,85.450400
2024-04-06,wk inc covid hosp,0,2024-04-06,04,quantile,0.350,88.011385
2024-04-06,wk inc covid hosp,0,2024-04-06,04,quantile,0.400,89.757403
2024-04-06,wk inc covid hosp,0,2024-04-06,04,quantile,0.450,91.896556
2024-04-06,wk inc covid hosp,0,2024-04-06,04,quantile,0.500,94.035059
2024-04-06,wk inc covid hosp,0,2024-04-06,04,quantile,0.550,95.902412
2024-04-06,wk inc covid hosp,0,2024-04-06,04,quantile,0.600,98.052314
2024-04-06,wk inc covid hosp,0,2024-04-06,04,quantile,0.650,100.203373
2024-04-06,wk inc covid hosp,0,2024-04-06,04,quantile,0.700,102.680759
2024-04-06,wk inc covid hosp,0,2024-04-06,04,quantile,0.750,105.035446
2024-04-06,wk inc covid hosp,0,2024-04-06,04,quantile,0.800,106.930288
2024-04-06,wk inc covid hosp,0,2024-04-06,04,quantile,0.850,111.883765
2024-04-06,wk inc covid hosp,0,2024-04-06,04,quantile,0.900,116.126481
2024-04-06,wk inc covid hosp,0,2024-04-06,04,quantile,0.950,122.957029
2024-04-06,wk inc covid hosp,0,2024-04-06,04,quantile,0.975,128.555466
2024-04-06,wk inc covid hosp,0,2024-04-06,04,quantile,0.990,134.822287
2024-04-06,wk covid hosp rate change,0,2024-04-06,04,pmf,stable,0.690000
2024-04-06,wk covid hosp rate change,0,2024-04-06,04,pmf,increase,0.000000
2024-04-06,wk covid hosp rate change,0,2024-04-06,04,pmf,large_increase,0.000000
2024-04-06,wk covid hosp rate change,0,2024-04-06,04,pmf,decrease,0.310000
2024-04-06,wk covid hosp rate change,0,2024-04-06,04,pmf,large_decrease,0.000000
