reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2023-12-02,wk covid hosp rate change,-1,2023-11-25,01,pmf,large_increase,0.000000
2023-12-02,wk covid hosp rate change,-1,2023-11-25,01,pmf,decrease,0.014000
2023-12-02,wk covid hosp rate change,-1,2023-11-25,01,pmf,large_decrease,0.002000
2023-12-02,wk inc covid hosp,0,2023-12-02,01,quantile,0.010,133.336578
2023-12-02,wk inc covid hosp,0,2023-12-02,01,quantile,0.025,141.300083
2023-12-02,wk inc covid hosp,0,2023-12-02,01,quantile,0.050,149.574214
2023-12-02,wk inc covid hosp,0,2023-12-02,01,quantile,0.100,160.154012
2023-12-02,wk inc covid hosp,0,2023-12-02,01,quantile,0.150,167.439863
2023-12-02,wk inc covid hosp,0,2023-12-02,01,quantile,0.200,174.266095
2023-12-02,wk inc covid hosp,0,2023-12-02,01,quantile,0.250,177.890191
2023-12-02,wk inc covid hosp,0,2023-12-02,01,quantile,0.300,181.816724
2023-12-02,wk inc covid hosp,0,2023-12-02,01,quantile,0.350,184.438740
2023-12-02,wk inc covid hosp,0,2023-12-02,01,quantile,0.400,188.085776
2023-12-02,wk inc covid hosp,0,2023-12-02,01,quantile,0.450,191.897418
2023-12-02,wk inc covid hosp,0,2023-12-02,01,quantile,0.500,194.400754
2023-12-02,wk inc covid hosp,0,2023-12-02,01,quantile,0.550,198.230897
2023-12-02,wk inc covid hosp,0,2023-12-02,01,quantile,0.600,202.680015
2023-12-02,wk inc covid hosp,0,2023-12-02,01,quantile,0.650,205.961784
2023-12-02,wk inc covid hosp,0,2023-12-02,01,quantile,0.700,210.360158
2023-12-02,wk inc covid hosp,0,2023-12-02,01,quantile,0.750,215.597158
2023-12-02,wk inc covid hosp,0,2023-12-02,01,quantile,0.800,220.896846
2023-12-02,wk inc covid hosp,0,2023-12-02,01,quantile,0.850,228.746113
2023-12-02,wk inc covid hosp,0,2023-12-02,01,quantile,0.900,233.640169
2023-12-02,wk inc covid hosp,0,2023-12-02,01,quantile,0.950,241.581988
2023-12-02,wk inc covid hosp,0,2023-12-02,01,quantile,0.975,247.192740
2023-12-02,wk inc covid hosp,0,2023-12-02,01,quantile,0.990,253.200519
2023-12-02,wk covid hosp rate change,0,2023-12-02,01,pmf,stable,0.794000
2023-12-02,wk covid hosp rate change,0,2023-12-02,01,pmf,increase,0.000000
2023-12-02,wk covid hosp rate change,0,2023-12-02,01,pmf,large_increase,0.000000
2023-12-02,wk covid hosp rate change,0,2023-12-02,01,pmf,decrease,0.206000
2023-12-02,wk covid hosp rate change,0,2023-12-02,01,pmf,large_decrease,0.000000
2023-12-02,wk inc covid hosp,1,2023-12-09,01,quantile,0.010,98.662946
2023-12-02,wk inc covid hosp,1,2023-12-09,01,quantile,0.025,109.682723
2023-12-02,wk inc covid hosp,1,2023-12-09,01,quantile,0.050,120.620239
2023-12-02,wk inc covid hosp,1,2023-12-09,01,quantile,0.100,135.503156
2023-12-02,wk inc covid hosp,1,2023-12-09,01,quantile,0.150,143.668633
2023-12-02,wk inc covid hosp,1,2023-12-09,01,quantile,0.200,151.805058
2023-12-02,wk inc covid hosp,1,2023-12-09,01,quantile,0.250,158.052885
2023-12-02,wk inc covid hosp,1,2023-12-09,01,quantile,0.300,163.367641
2023-12-02,wk inc covid hosp,1,2023-12-09,01,quantile,0.350,167.882798
2023-12-02,wk inc covid hosp,1,2023-12-09,01,quantile,0.400,171.739729
2023-12-02,wk inc covid hosp,1,2023-12-09,01,quantile,0.450,175.121984
2023-12-02,wk inc covid hosp,1,2023-12-09,01,quantile,0.500,180.130175
2023-12-02,wk inc covid hosp,1,2023-12-09,01,quantile,0.550,186.188514
2023-12-02,wk inc covid hosp,1,2023-12-09,01,quantile,0.600,190.818625
2023-12-02,wk inc covid hosp,1,2023-12-09,01,quantile,0.650,194.692243
2023-12-02,wk inc covid hosp,1,2023-12-09,01,quantile,0.700,200.967142
2023-12-02,wk inc covid hosp,1,2023-12-09,01,quantile,0.750,208.182437
2023-12-02,wk inc covid hosp,1,2023-12-09,01,quantile,0.800,216.164969
2023-12-02,wk inc covid hosp,1,2023-12-09,01,quantile,0.850,225.319509
2023-12-02,wk inc covid hosp,1,2023-12-09,01,quantile,0.900,234.013022
2023-12-02,wk inc covid hosp,1,2023-12-09,01,quantile,0.950,245.414138
2023-12-02,wk inc covid hosp,1,2023-12-09,01,quantile,0.975,250.477525
2023-12-02,wk inc covid hosp,1,2023-12-09,01,quantile,0.990,262.414934
2023-12-02,wk covid hosp rate change,1,2023-12-09,01,pmf,stable,0.936000
2023-12-02,wk covid hosp rate change,1,2023-12-09,01,pmf,increase,0.000000
2023-12-02,wk covid hosp rate change,1,2023-12-09,01,pmf,large_increase,0.000000
2023-12-02,wk covid hosp rate change,1,2023-12-09,01,pmf,decrease,0.064000
2023-12-02,wk covid hosp rate change,1,2023-12-09,01,pmf,large_decrease,0.000000
2023-12-02,wk inc covid hosp,2,2023-12-16,01,quantile,0.010,64.222227
2023-12-02,wk inc covid hosp,2,2023-12-16,01,quantile,0.025,77.403290
2023-12-02,wk inc covid hosp,2,2023-12-16,01,quantile,0.050,90.613676
2023-12-02,wk inc covid hosp,2,2023-12-16,01,quantile,0.100,108.901959
2023-12-02,wk inc covid hosp,2,2023-12-16,01,quantile,0.150,117.318044
2023-12-02,wk inc covid hosp,2,2023-12-16,01,quantile,0.200,125.707822
2023-12-02,wk inc covid hosp,2,2023-12-16,01,quantile,0.250,133.789415
2023-12-02,wk inc covid hosp,2,2023-12-16,01,quantile,0.300,142.178789
2023-12-02,wk inc covid hosp,2,2023-12-16,01,quantile,0.350,146.799935
2023-12-02,wk inc covid hosp,2,2023-12-16,01,quantile,0.400,152.896894
2023-12-02,wk inc covid hosp,2,2023-12-16,01,quantile,0.450,157.340676
2023-12-02,wk inc covid hosp,2,2023-12-16,01,quantile,0.500,163.861893
2023-12-02,wk inc covid hosp,2,2023-12-16,01,quantile,0.550,170.940483
2023-12-02,wk inc covid hosp,2,2023-12-16,01,quantile,0.600,178.038170
2023-12-02,wk inc covid hosp,2,2023-12-16,01,quantile,0.650,182.775258
2023-12-02,wk inc covid hosp,2,2023-12-16,01,quantile,0.700,190.388879
2023-12-02,wk inc covid hosp,2,2023-12-16,01,quantile,0.750,197.943070
2023-12-02,wk inc covid hosp,2,2023-12-16,01,quantile,0.800,211.418235
2023-12-02,wk inc covid hosp,2,2023-12-16,01,quantile,0.850,222.474202
2023-12-02,wk inc covid hosp,2,2023-12-16,01,quantile,0.900,233.381815
2023-12-02,wk inc covid hosp,2,2023-12-16,01,quantile,0.950,248.901528
2023-12-02,wk inc covid hosp,2,2023-12-16,01,quantile,0.975,258.622581
2023-12-02,wk inc covid hosp,2,2023-12-16,01,quantile,0.990,271.274757
2023-12-02,wk covid hosp rate change,2,2023-12-16,01,pmf,stable,0.928000
2023-12-02,wk covid hosp rate change,2,2023-12-16,01,pmf,increase,0.000000
2023-12-02,wk covid hosp rate change,2,2023-12-16,01,pmf,large_increase,0.000000
2023-12-02,wk covid hosp rate change,2,2023-12-16,01,pmf,decrease,0.072000
2023-12-02,wk covid hosp rate change,2,2023-12-16,01,pmf,large_decrease,0.000000
2023-12-02,wk inc covid hosp,3,2023-12-23,01,quantile,0.010,41.723168
2023-12-02,wk inc covid hosp,3,2023-12-23,01,quantile,0.025,53.915137
2023-12-02,wk inc covid hosp,3,2023-12-23,01,quantile,0.050,66.335973
2023-12-02,wk inc covid hosp,3,2023-12-23,01,quantile,0.100,85.528192
2023-12-02,wk inc covid hosp,3,2023-12-23,01,quantile,0.150,96.649097
2023-12-02,wk inc covid hosp,3,2023-12-23,01,quantile,0.200,104.382762
2023-12-02,wk inc covid hosp,3,2023-12-23,01,quantile,0.250,112.317866
2023-12-02,wk inc covid hosp,3,2023-12-23,01,quantile,0.300,122.271430
2023-12-02,wk inc covid hosp,3,2023-12-23,01,quantile,0.350,128.237712
2023-12-02,wk inc covid hosp,3,2023-12-23,01,quantile,0.400,136.103139
2023-12-02,wk inc covid hosp,3,2023-12-23,01,quantile,0.450,142.185481
2023-12-02,wk inc covid hosp,3,2023-12-23,01,quantile,0.500,148.675671
2023-12-02,wk inc covid hosp,3,2023-12-23,01,quantile,0.550,156.412107
2023-12-02,wk inc covid hosp,3,2023-12-23,01,quantile,0.600,165.057655
2023-12-02,wk inc covid hosp,3,2023-12-23,01,quantile,0.650,172.601407
2023-12-02,wk inc covid hosp,3,2023-12-23,01,quantile,0.700,179.413200
2023-12-02,wk inc covid hosp,3,2023-12-23,01,quantile,0.750,189.108189
2023-12-02,wk inc covid hosp,3,2023-12-23,01,quantile,0.800,207.042713
2023-12-02,wk inc covid hosp,3,2023-12-23,01,quantile,0.850,220.921581
2023-12-02,wk inc covid hosp,3,2023-12-23,01,quantile,0.900,233.309690
2023-12-02,wk inc covid hosp,3,2023-12-23,01,quantile,0.950,254.731086
2023-12-02,wk inc covid hosp,3,2023-12-23,01,quantile,0.975,267.659145
2023-12-02,wk inc covid hosp,3,2023-12-23,01,quantile,0.990,284.492282
2023-12-02,wk covid hosp rate change,3,2023-12-23,01,pmf,stable,0.838000
2023-12-02,wk covid hosp rate change,3,2023-12-23,01,pmf,increase,0.000000
2023-12-02,wk covid hosp rate change,3,2023-12-23,01,pmf,large_increase,0.000000
2023-12-02,wk covid hosp rate change,3,2023-12-23,01,pmf,decrease,0.162000
2023-12-02,wk covid hosp rate change,3,2023-12-23,01,pmf,large_decrease,0.000000
2023-12-02,wk inc covid hosp,-1,2023-11-25,02,quantile,0.010,13.858581
2023-12-02,wk inc covid hosp,-1,2023-11-25,02,quantile,0.025,17.454972
2023-12-02,wk inc covid hosp,-1,2023-11-25,02,quantile,0.050,17.953141
2023-12-02,wk inc covid hosp,-1,2023-11-25,02,quantile,0.100,18.393428
2023-12-02,wk inc covid hosp,-1,2023-11-25,02,quantile,0.150,18.720390
2023-12-02,wk inc covid hosp,-1,2023-11-25,02,quantile,0.200,18.947554
2023-12-02,wk inc covid hosp,-1,2023-11-25,02,quantile,0.250,19.150588
2023-12-02,wk inc covid hosp,-1,2023-11-25,02,quantile,0.300,19.457947
2023-12-02,wk inc covid hosp,-1,2023-11-25,02,quantile,0.350,19.667973
2023-12-02,wk inc covid hosp,-1,2023-11-25,02,quantile,0.400,19.837907
2023-12-02,wk inc covid hosp,-1,2023-11-25,02,quantile,0.450,19.995830
2023-12-02,wk inc covid hosp,-1,2023-11-25,02,quantile,0.500,20.188573
2023-12-02,wk inc covid hosp,-1,2023-11-25,02,quantile,0.550,20.437436
2023-12-02,wk inc covid hosp,-1,2023-11-25,02,quantile,0.600,20.651663
2023-12-02,wk inc covid hosp,-1,2023-11-25,02,quantile,0.650,20.953311
2023-12-02,wk inc covid hosp,-1,2023-11-25,02,quantile,0.700,21.201738
2023-12-02,wk inc covid hosp,-1,2023-11-25,02,quantile,0.750,21.604408
2023-12-02,wk inc covid hosp,-1,2023-11-25,02,quantile,0.800,22.028362
2023-12-02,wk inc covid hosp,-1,2023-11-25,02,quantile,0.850,22.608974
2023-12-02,wk inc covid hosp,-1,2023-11-25,02,quantile,0.900,23.035152
2023-12-02,wk inc covid hosp,-1,2023-11-25,02,quantile,0.950,23.656210
2023-12-02,wk inc covid hosp,-1,2023-11-25,02,quantile,0.975,24.612251
2023-12-02,wk inc covid hosp,-1,2023-11-25,02,quantile,0.990,25.338113
2023-12-02,wk covid hosp rate change,-1,2023-11-25,02,pmf,stable,0.998000
2023-12-02,wk covid hosp rate change,-1,2023-11-25,02,pmf,increase,0.002000
2023-12-02,wk covid hosp rate change,-1,2023-11-25,02,pmf,large_increase,0.000000
2023-12-02,wk covid hosp rate change,-1,2023-11-25,02,pmf,decrease,0.000000
2023-12-02,wk covid hosp rate change,-1,2023-11-25,02,pmf,large_decrease,0.000000
2023-12-02,wk inc covid hosp,0,2023-12-02,02,quantile,0.010,13.416466
2023-12-02,wk inc covid hosp,0,2023-12-02,02,quantile,0.025,17.218633
2023-12-02,wk inc covid hosp,0,2023-12-02,02,quantile,0.050,18.016503
2023-12-02,wk inc covid hosp,0,2023-12-02,02,quantile,0.100,18.533254
2023-12-02,wk inc covid hosp,0,2023-12-02,02,quantile,0.150,19.042664
2023-12-02,wk inc covid hosp,0,2023-12-02,02,quantile,0.200,19.507334
2023-12-02,wk inc covid hosp,0,2023-12-02,02,quantile,0.250,19.799681
2023-12-02,wk inc covid hosp,0,2023-12-02,02,quantile,0.300,20.137065
2023-12-02,wk inc covid hosp,0,2023-12-02,02,quantile,0.350,20.494009
2023-12-02,wk inc covid hosp,0,2023-12-02,02,quantile,0.400,20.778315
2023-12-02,wk inc covid hosp,0,2023-12-02,02,quantile,0.450,21.169622
2023-12-02,wk inc covid hosp,0,2023-12-02,02,quantile,0.500,21.497317
2023-12-02,wk inc covid hosp,0,2023-12-02,02,quantile,0.550,21.758429
2023-12-02,wk inc covid hosp,0,2023-12-02,02,quantile,0.600,22.138830
2023-12-02,wk inc covid hosp,0,2023-12-02,02,quantile,0.650,22.515794
2023-12-02,wk inc covid hosp,0,2023-12-02,02,quantile,0.700,23.027918
2023-12-02,wk inc covid hosp,0,2023-12-02,02,quantile,0.750,23.377667
2023-12-02,wk inc covid hosp,0,2023-12-02,02,quantile,0.800,24.212629
2023-12-02,wk inc covid hosp,0,2023-12-02,02,quantile,0.850,24.911381
2023-12-02,wk inc covid hosp,0,2023-12-02,02,quantile,0.900,25.828321
2023-12-02,wk inc covid hosp,0,2023-12-02,02,quantile,0.950,27.078022
2023-12-02,wk inc covid hosp,0,2023-12-02,02,quantile,0.975,28.194451
2023-12-02,wk inc covid hosp,0,2023-12-02,02,quantile,0.990,29.871815
2023-12-02,wk covid hosp rate change,0,2023-12-02,02,pmf,stable,0.982000
2023-12-02,wk covid hosp rate change,0,2023-12-02,02,pmf,increase,0.016000
2023-12-02,wk covid hosp rate change,0,2023-12-02,02,pmf,large_increase,0.002000
2023-12-02,wk covid hosp rate change,0,2023-12-02,02,pmf,decrease,0.000000
2023-12-02,wk covid hosp rate change,0,2023-12-02,02,pmf,large_decrease,0.000000
2023-12-02,wk inc covid hosp,1,2023-12-09,02,quantile,0.010,13.403652
2023-12-02,wk inc covid hosp,1,2023-12-09,02,quantile,0.025,17.207529
2023-12-02,wk inc covid hosp,1,2023-12-09,02,quantile,0.050,18.090368
2023-12-02,wk inc covid hosp,1,2023-12-09,02,quantile,0.100,18.898021
2023-12-02,wk inc covid hosp,1,2023-12-09,02,quantile,0.150,19.522125
2023-12-02,wk inc covid hosp,1,2023-12-09,02,quantile,0.200,20.092772
2023-12-02,wk inc covid hosp,1,2023-12-09,02,quantile,0.250,20.622358
2023-12-02,wk inc covid hosp,1,2023-12-09,02,quantile,0.300,21.150894
2023-12-02,wk inc covid hosp,1,2023-12-09,02,quantile,0.350,21.618428
2023-12-02,wk inc covid hosp,1,2023-12-09,02,quantile,0.400,22.077936
2023-12-02,wk inc covid hosp,1,2023-12-09,02,quantile,0.450,22.577292
2023-12-02,wk inc covid hosp,1,2023-12-09,02,quantile,0.500,23.009602
2023-12-02,wk inc covid hosp,1,2023-12-09,02,quantile,0.550,23.427365
2023-12-02,wk inc covid hosp,1,2023-12-09,02,quantile,0.600,24.037163
2023-12-02,wk inc covid hosp,1,2023-12-09,02,quantile,0.650,24.543338
2023-12-02,wk inc covid hosp,1,2023-12-09,02,quantile,0.700,25.338125
2023-12-02,wk inc covid hosp,1,2023-12-09,02,quantile,0.750,25.941393
2023-12-02,wk inc covid hosp,1,2023-12-09,02,quantile,0.800,26.787807
2023-12-02,wk inc covid hosp,1,2023-12-09,02,quantile,0.850,28.088747
2023-12-02,wk inc covid hosp,1,2023-12-09,02,quantile,0.900,29.268130
2023-12-02,wk inc covid hosp,1,2023-12-09,02,quantile,0.950,31.918854
2023-12-02,wk inc covid hosp,1,2023-12-09,02,quantile,0.975,33.663970
2023-12-02,wk inc covid hosp,1,2023-12-09,02,quantile,0.990,35.776169
2023-12-02,wk covid hosp rate change,1,2023-12-09,02,pmf,stable,0.974000
2023-12-02,wk covid hosp rate change,1,2023-12-09,02,pmf,increase,0.024000
2023-12-02,wk covid hosp rate change,1,2023-12-09,02,pmf,large_increase,0.002000
2023-12-02,wk covid hosp rate change,1,2023-12-09,02,pmf,decrease,0.000000
2023-12-02,wk covid hosp rate change,1,2023-12-09,02,pmf,large_decrease,0.000000
2023-12-02,wk inc covid hosp,2,2023-12-16,02,quantile,0.010,13.873961
2023-12-02,wk inc covid hosp,2,2023-12-16,02,quantile,0.025,17.142287
2023-12-02,wk inc covid hosp,2,2023-12-16,02,quantile,0.050,18.300415
2023-12-02,wk inc covid hosp,2,2023-12-16,02,quantile,0.100,19.153242
2023-12-02,wk inc covid hosp,2,2023-12-16,02,quantile,0.150,20.148606
2023-12-02,wk inc covid hosp,2,2023-12-16,02,quantile,0.200,21.012379
2023-12-02,wk inc covid hosp,2,2023-12-16,02,quantile,0.250,21.658673
2023-12-02,wk inc covid hosp,2,2023-12-16,02,quantile,0.300,22.400942
2023-12-02,wk inc covid hosp,2,2023-12-16,02,quantile,0.350,23.222335
2023-12-02,wk inc covid hosp,2,2023-12-16,02,quantile,0.400,23.630988
2023-12-02,wk inc covid hosp,2,2023-12-16,02,quantile,0.450,24.290104
2023-12-02,wk inc covid hosp,2,2023-12-16,02,quantile,0.500,24.903920
2023-12-02,wk inc covid hosp,2,2023-12-16,02,quantile,0.550,25.585784
2023-12-02,wk inc covid hosp,2,2023-12-16,02,quantile,0.600,26.312041
2023-12-02,wk inc covid hosp,2,2023-12-16,02,quantile,0.650,27.289533
2023-12-02,wk inc covid hosp,2,2023-12-16,02,quantile,0.700,28.051275
2023-12-02,wk inc covid hosp,2,2023-12-16,02,quantile,0.750,29.155376
2023-12-02,wk inc covid hosp,2,2023-12-16,02,quantile,0.800,30.186054
2023-12-02,wk inc covid hosp,2,2023-12-16,02,quantile,0.850,32.051774
2023-12-02,wk inc covid hosp,2,2023-12-16,02,quantile,0.900,33.863712
2023-12-02,wk inc covid hosp,2,2023-12-16,02,quantile,0.950,38.081898
2023-12-02,wk inc covid hosp,2,2023-12-16,02,quantile,0.975,40.707349
2023-12-02,wk inc covid hosp,2,2023-12-16,02,quantile,0.990,43.517224
2023-12-02,wk covid hosp rate change,2,2023-12-16,02,pmf,stable,0.946000
2023-12-02,wk covid hosp rate change,2,2023-12-16,02,pmf,increase,0.052000
2023-12-02,wk covid hosp rate change,2,2023-12-16,02,pmf,large_increase,0.002000
2023-12-02,wk covid hosp rate change,2,2023-12-16,02,pmf,decrease,0.000000
2023-12-02,wk covid hosp rate change,2,2023-12-16,02,pmf,large_decrease,0.000000
2023-12-02,wk inc covid hosp,3,2023-12-23,02,quantile,0.010,14.048092
2023-12-02,wk inc covid hosp,3,2023-12-23,02,quantile,0.025,16.971103
2023-12-02,wk inc covid hosp,3,2023-12-23,02,quantile,0.050,18.539476
2023-12-02,wk inc covid hosp,3,2023-12-23,02,quantile,0.100,19.754828
2023-12-02,wk inc covid hosp,3,2023-12-23,02,quantile,0.150,21.087480
2023-12-02,wk inc covid hosp,3,2023-12-23,02,quantile,0.200,22.183186
2023-12-02,wk inc covid hosp,3,2023-12-23,02,quantile,0.250,22.831265
2023-12-02,wk inc covid hosp,3,2023-12-23,02,quantile,0.300,23.903721
2023-12-02,wk inc covid hosp,3,2023-12-23,02,quantile,0.350,24.986229
2023-12-02,wk inc covid hosp,3,2023-12-23,02,quantile,0.400,25.626088
2023-12-02,wk inc covid hosp,3,2023-12-23,02,quantile,0.450,26.427048
2023-12-02,wk inc covid hosp,3,2023-12-23,02,quantile,0.500,27.313448
2023-12-02,wk inc covid hosp,3,2023-12-23,02,quantile,0.550,28.218364
2023-12-02,wk inc covid hosp,3,2023-12-23,02,quantile,0.600,29.132119
2023-12-02,wk inc covid hosp,3,2023-12-23,02,quantile,0.650,30.540787
2023-12-02,wk inc covid hosp,3,2023-12-23,02,quantile,0.700,31.536083
2023-12-02,wk inc covid hosp,3,2023-12-23,02,quantile,0.750,33.182107
2023-12-02,wk inc covid hosp,3,2023-12-23,02,quantile,0.800,34.485795
2023-12-02,wk inc covid hosp,3,2023-12-23,02,quantile,0.850,37.091577
2023-12-02,wk inc covid hosp,3,2023-12-23,02,quantile,0.900,39.512755
2023-12-02,wk inc covid hosp,3,2023-12-23,02,quantile,0.950,45.294011
2023-12-02,wk inc covid hosp,3,2023-12-23,02,quantile,0.975,49.366456
2023-12-02,wk inc covid hosp,3,2023-12-23,02,quantile,0.990,52.727077
2023-12-02,wk covid hosp rate change,3,2023-12-23,02,pmf,stable,0.858000
2023-12-02,wk covid hosp rate change,3,2023-12-23,02,pmf,increase,0.140000
2023-12-02,wk covid hosp rate change,3,2023-12-23,02,pmf,large_increase,0.002000
2023-12-02,wk covid hosp rate change,3,2023-12-23,02,pmf,decrease,0.000000
2023-12-02,wk covid hosp rate change,3,2023-12-23,02,pmf,large_decrease,0.000000
2023-12-02,wk inc covid hosp,-1,2023-11-25,04,quantile,0.010,437.927799
2023-12-02,wk inc covid hosp,-1,2023-11-25,04,quantile,0.025,466.764827
2023-12-02,wk inc covid hosp,-1,2023-11-25,04,quantile,0.050,492.550168
2023-12-02,wk inc covid hosp,-1,2023-11-25,04,quantile,0.100,512.902648
2023-12-02,wk inc covid hosp,-1,2023-11-25,04,quantile,0.150,522.036368
2023-12-02,wk inc covid hosp,-1,2023-11-25,04,quantile,0.200,529.231820
2023-12-02,wk inc covid hosp,-1,2023-11-25,04,quantile,0.250,536.417045
2023-12-02,wk inc covid hosp,-1,2023-11-25,04,quantile,0.300,540.430819
2023-12-02,wk inc covid hosp,-1,2023-11-25,04,quantile,0.350,546.078940
2023-12-02,wk inc covid hosp,-1,2023-11-25,04,quantile,0.400,549.766431
2023-12-02,wk inc covid hosp,-1,2023-11-25,04,quantile,0.450,555.464319
2023-12-02,wk inc covid hosp,-1,2023-11-25,04,quantile,0.500,561.994594
2023-12-02,wk inc covid hosp,-1,2023-11-25,04,quantile,0.550,567.618471
2023-12-02,wk inc covid hosp,-1,2023-11-25,04,quantile,0.600,572.607356
2023-12-02,wk inc covid hosp,-1,2023-11-25,04,quantile,0.650,579.818877
2023-12-02,wk inc covid hosp,-1,2023-11-25,04,quantile,0.700,586.875772
2023-12-02,wk inc covid hosp,-1,2023-11-25,04,quantile,0.750,595.938090
2023-12-02,wk inc covid hosp,-1,2023-11-25,04,quantile,0.800,608.239536
2023-12-02,wk inc covid hosp,-1,2023-11-25,04,quantile,0.850,623.701953
2023-12-02,wk inc covid hosp,-1,2023-11-25,04,quantile,0.900,634.111212
2023-12-02,wk inc covid hosp,-1,2023-11-25,04,quantile,0.950,668.773697
2023-12-02,wk inc covid hosp,-1,2023-11-25,04,quantile,0.975,686.492325
2023-12-02,wk inc covid hosp,-1,2023-11-25,04,quantile,0.990,700.621588
2023-12-02,wk covid hosp rate change,-1,2023-11-25,04,pmf,stable,0.830000
2023-12-02,wk covid hosp rate change,-1,2023-11-25,04,pmf,increase,0.120000
2023-12-02,wk covid hosp rate change,-1,2023-11-25,04,pmf,large_increase,0.010000
2023-12-02,wk covid hosp rate change,-1,2023-11-25,04,pmf,decrease,0.034000
2023-12-02,wk covid hosp rate change,-1,2023-11-25,04,pmf,large_decrease,0.006000
2023-12-02,wk inc covid hosp,0,2023-12-02,04,quantile,0.010,444.756309
2023-12-02,wk inc covid hosp,0,2023-12-02,04,quantile,0.025,469.723475
2023-12-02,wk inc covid hosp,0,2023-12-02,04,quantile,0.050,495.393033
2023-12-02,wk inc covid hosp,0,2023-12-02,04,quantile,0.100,516.636375
2023-12-02,wk inc covid hosp,0,2023-12-02,04,quantile,0.150,530.179841
2023-12-02,wk inc covid hosp,0,2023-12-02,04,quantile,0.200,541.062324
2023-12-02,wk inc covid hosp,0,2023-12-02,04,quantile,0.250,549.602401
2023-12-02,wk inc covid hosp,0,2023-12-02,04,quantile,0.300,555.937069
2023-12-02,wk inc covid hosp,0,2023-12-02,04,quantile,0.350,565.510440
2023-12-02,wk inc covid hosp,0,2023-12-02,04,quantile,0.400,573.652115
2023-12-02,wk inc covid hosp,0,2023-12-02,04,quantile,0.450,578.928819
2023-12-02,wk inc covid hosp,0,2023-12-02,04,quantile,0.500,586.803852
2023-12-02,wk inc covid hosp,0,2023-12-02,04,quantile,0.550,594.507041
2023-12-02,wk inc covid hosp,0,2023-12-02,04,quantile,0.600,604.060264
2023-12-02,wk inc covid hosp,0,2023-12-02,04,quantile,0.650,612.958340
2023-12-02,wk inc covid hosp,0,2023-12-02,04,quantile,0.700,624.361002
2023-12-02,wk inc covid hosp,0,2023-12-02,04,quantile,0.750,639.173330
2023-12-02,wk inc covid hosp,0,2023-12-02,04,quantile,0.800,656.193864
2023-12-02,wk inc covid hosp,0,2023-12-02,04,quantile,0.850,680.037461
2023-12-02,wk inc covid hosp,0,2023-12-02,04,quantile,0.900,705.820911
2023-12-02,wk inc covid hosp,0,2023-12-02,04,quantile,0.950,748.575745
2023-12-02,wk inc covid hosp,0,2023-12-02,04,quantile,0.975,767.804817
2023-12-02,wk inc covid hosp,0,2023-12-02,04,quantile,0.990,814.768470
2023-12-02,wk covid hosp rate change,0,2023-12-02,04,pmf,stable,0.676000
2023-12-02,wk covid hosp rate change,0,2023-12-02,04,pmf,increase,0.262000
2023-12-02,wk covid hosp rate change,0,2023-12-02,04,pmf,large_increase,0.022000
2023-12-02,wk covid hosp rate change,0,2023-12-02,04,pmf,decrease,0.038000
2023-12-02,wk covid hosp rate change,0,2023-12-02,04,pmf,large_decrease,0.002000
