reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2023-11-04,wk inc covid hosp,0,2023-11-04,01,quantile,0.025,142.488294
2023-11-04,wk inc covid hosp,0,2023-11-04,01,quantile,0.050,148.655029
2023-11-04,wk inc covid hosp,0,2023-11-04,01,quantile,0.100,154.650305
2023-11-04,wk inc covid hosp,0,2023-11-04,01,quantile,0.150,158.060100
2023-11-04,wk inc covid hosp,0,2023-11-04,01,quantile,0.200,161.227996
2023-11-04,wk inc covid hosp,0,2023-11-04,01,quantile,0.250,163.946144
2023-11-04,wk inc covid hosp,0,2023-11-04,01,quantile,0.300,166.470615
2023-11-04,wk inc covid hosp,0,2023-11-04,01,quantile,0.350,169.660352
2023-11-04,wk inc covid hosp,0,2023-11-04,01,quantile,0.400,171.818041
2023-11-04,wk inc covid hosp,0,2023-11-04,01,quantile,0.450,174.174936
2023-11-04,wk inc covid hosp,0,2023-11-04,01,quantile,0.500,176.750809
2023-11-04,wk inc covid hosp,0,2023-11-04,01,quantile,0.550,179.782536
2023-11-04,wk inc covid hosp,0,2023-11-04,01,quantile,0.600,183.366054
2023-11-04,wk inc covid hosp,0,2023-11-04,01,quantile,0.650,187.103557
2023-11-04,wk inc covid hosp,0,2023-11-04,01,quantile,0.700,190.720841
2023-11-04,wk inc covid hosp,0,2023-11-04,01,quantile,0.750,197.116609
2023-11-04,wk inc covid hosp,0,2023-11-04,01,quantile,0.800,203.054452
2023-11-04,wk inc covid hosp,0,2023-11-04,01,quantile,0.850,210.841366
2023-11-04,wk inc covid hosp,0,2023-11-04,01,quantile,0.900,223.875838
2023-11-04,wk inc covid hosp,0,2023-11-04,01,quantile,0.950,247.006374
2023-11-04,wk inc covid hosp,0,2023-11-04,01,quantile,0.975,265.856820
2023-11-04,wk inc covid hosp,0,2023-11-04,01,quantile,0.990,288.820288
2023-11-04,wk covid hosp rate change,0,2023-11-04,01,pmf,stable,0.436000
2023-11-04,wk covid hosp rate change,0,2023-11-04,01,pmf,increase,0.016000
2023-11-04,wk covid hosp rate change,0,2023-11-04,01,pmf,large_increase,0.000000
2023-11-04,wk covid hosp rate change,0,2023-11-04,01,pmf,decrease,0.548000
2023-11-04,wk covid hosp rate change,0,2023-11-04,01,pmf,large_decrease,0.000000
2023-11-04,wk inc covid hosp,1,2023-11-11,01,quantile,0.010,97.980027
2023-11-04,wk inc covid hosp,1,2023-11-11,01,quantile,0.025,111.873081
2023-11-04,wk inc covid hosp,1,2023-11-11,01,quantile,0.050,119.818396
2023-11-04,wk inc covid hosp,1,2023-11-11,01,quantile,0.100,127.487099
2023-11-04,wk inc covid hosp,1,2023-11-11,01,quantile,0.150,131.182017
2023-11-04,wk inc covid hosp,1,2023-11-11,01,quantile,0.200,134.047714
2023-11-04,wk inc covid hosp,1,2023-11-11,01,quantile,0.250,137.186340
2023-11-04,wk inc covid hosp,1,2023-11-11,01,quantile,0.300,140.724892
2023-11-04,wk inc covid hosp,1,2023-11-11,01,quantile,0.350,144.409907
2023-11-04,wk inc covid hosp,1,2023-11-11,01,quantile,0.400,147.487499
2023-11-04,wk inc covid hosp,1,2023-11-11,01,quantile,0.450,150.214469
2023-11-04,wk inc covid hosp,1,2023-11-11,01,quantile,0.500,153.874470
2023-11-04,wk inc covid hosp,1,2023-11-11,01,quantile,0.550,156.947322
2023-11-04,wk inc covid hosp,1,2023-11-11,01,quantile,0.600,161.148848
2023-11-04,wk inc covid hosp,1,2023-11-11,01,quantile,0.650,166.946766
2023-11-04,wk inc covid hosp,1,2023-11-11,01,quantile,0.700,172.213952
2023-11-04,wk inc covid hosp,1,2023-11-11,01,quantile,0.750,178.622349
2023-11-04,wk inc covid hosp,1,2023-11-11,01,quantile,0.800,187.958012
2023-11-04,wk inc covid hosp,1,2023-11-11,01,quantile,0.850,200.103189
2023-11-04,wk inc covid hosp,1,2023-11-11,01,quantile,0.900,217.377726
2023-11-04,wk inc covid hosp,1,2023-11-11,01,quantile,0.950,247.523384
2023-11-04,wk inc covid hosp,1,2023-11-11,01,quantile,0.975,272.301041
2023-11-04,wk inc covid hosp,1,2023-11-11,01,quantile,0.990,295.789157
2023-11-04,wk covid hosp rate change,1,2023-11-11,01,pmf,stable,0.874000
2023-11-04,wk covid hosp rate change,1,2023-11-11,01,pmf,increase,0.002000
2023-11-04,wk covid hosp rate change,1,2023-11-11,01,pmf,large_increase,0.000000
2023-11-04,wk covid hosp rate change,1,2023-11-11,01,pmf,decrease,0.124000
2023-11-04,wk covid hosp rate change,1,2023-11-11,01,pmf,large_decrease,0.000000
2023-11-04,wk inc covid hosp,2,2023-11-18,01,quantile,0.010,66.631146
2023-11-04,wk inc covid hosp,2,2023-11-18,01,quantile,0.025,83.408909
2023-11-04,wk inc covid hosp,2,2023-11-18,01,quantile,0.050,92.713919
2023-11-04,wk inc covid hosp,2,2023-11-18,01,quantile,0.100,101.329777
2023-11-04,wk inc covid hosp,2,2023-11-18,01,quantile,0.150,105.711365
2023-11-04,wk inc covid hosp,2,2023-11-18,01,quantile,0.200,109.493464
2023-11-04,wk inc covid hosp,2,2023-11-18,01,quantile,0.250,113.202680
2023-11-04,wk inc covid hosp,2,2023-11-18,01,quantile,0.300,117.199077
2023-11-04,wk inc covid hosp,2,2023-11-18,01,quantile,0.350,121.301694
2023-11-04,wk inc covid hosp,2,2023-11-18,01,quantile,0.400,124.246645
2023-11-04,wk inc covid hosp,2,2023-11-18,01,quantile,0.450,128.492656
2023-11-04,wk inc covid hosp,2,2023-11-18,01,quantile,0.500,132.957755
2023-11-04,wk inc covid hosp,2,2023-11-18,01,quantile,0.550,137.372091
2023-11-04,wk inc covid hosp,2,2023-11-18,01,quantile,0.600,142.778926
2023-11-04,wk inc covid hosp,2,2023-11-18,01,quantile,0.650,147.797700
2023-11-04,wk inc covid hosp,2,2023-11-18,01,quantile,0.700,155.054666
2023-11-04,wk inc covid hosp,2,2023-11-18,01,quantile,0.750,161.795790
2023-11-04,wk inc covid hosp,2,2023-11-18,01,quantile,0.800,175.595218
2023-11-04,wk inc covid hosp,2,2023-11-18,01,quantile,0.850,189.994518
2023-11-04,wk inc covid hosp,2,2023-11-18,01,quantile,0.900,209.469238
2023-11-04,wk inc covid hosp,2,2023-11-18,01,quantile,0.950,248.065800
2023-11-04,wk inc covid hosp,2,2023-11-18,01,quantile,0.975,274.702740
2023-11-04,wk inc covid hosp,2,2023-11-18,01,quantile,0.990,303.769178
2023-11-04,wk covid hosp rate change,2,2023-11-18,01,pmf,stable,0.876000
2023-11-04,wk covid hosp rate change,2,2023-11-18,01,pmf,increase,0.002000
2023-11-04,wk covid hosp rate change,2,2023-11-18,01,pmf,large_increase,0.000000
2023-11-04,wk covid hosp rate change,2,2023-11-18,01,pmf,decrease,0.122000
2023-11-04,wk covid hosp rate change,2,2023-11-18,01,pmf,large_decrease,0.000000
2023-11-04,wk inc covid hosp,3,2023-11-25,01,quantile,0.010,44.525884
2023-11-04,wk inc covid hosp,3,2023-11-25,01,quantile,0.025,60.634931
2023-11-04,wk inc covid hosp,3,2023-11-25,01,quantile,0.050,70.629991
2023-11-04,wk inc covid hosp,3,2023-11-25,01,quantile,0.100,79.589417
2023-11-04,wk inc covid hosp,3,2023-11-25,01,quantile,0.150,85.151790
2023-11-04,wk inc covid hosp,3,2023-11-25,01,quantile,0.200,88.943370
2023-11-04,wk inc covid hosp,3,2023-11-25,01,quantile,0.250,93.013230
2023-11-04,wk inc covid hosp,3,2023-11-25,01,quantile,0.300,97.438555
2023-11-04,wk inc covid hosp,3,2023-11-25,01,quantile,0.350,102.228227
2023-11-04,wk inc covid hosp,3,2023-11-25,01,quantile,0.400,104.905279
2023-11-04,wk inc covid hosp,3,2023-11-25,01,quantile,0.450,110.023003
2023-11-04,wk inc covid hosp,3,2023-11-25,01,quantile,0.500,114.726138
2023-11-04,wk inc covid hosp,3,2023-11-25,01,quantile,0.550,119.340421
2023-11-04,wk inc covid hosp,3,2023-11-25,01,quantile,0.600,126.136346
2023-11-04,wk inc covid hosp,3,2023-11-25,01,quantile,0.650,130.962278
2023-11-04,wk inc covid hosp,3,2023-11-25,01,quantile,0.700,139.592119
2023-11-04,wk inc covid hosp,3,2023-11-25,01,quantile,0.750,147.749072
2023-11-04,wk inc covid hosp,3,2023-11-25,01,quantile,0.800,163.024979
2023-11-04,wk inc covid hosp,3,2023-11-25,01,quantile,0.850,179.865062
2023-11-04,wk inc covid hosp,3,2023-11-25,01,quantile,0.900,202.664104
2023-11-04,wk inc covid hosp,3,2023-11-25,01,quantile,0.950,245.086311
2023-11-04,wk inc covid hosp,3,2023-11-25,01,quantile,0.975,275.327182
2023-11-04,wk inc covid hosp,3,2023-11-25,01,quantile,0.990,309.216498
2023-11-04,wk covid hosp rate change,3,2023-11-25,01,pmf,stable,0.610000
2023-11-04,wk covid hosp rate change,3,2023-11-25,01,pmf,increase,0.000000
2023-11-04,wk covid hosp rate change,3,2023-11-25,01,pmf,large_increase,0.002000
2023-11-04,wk covid hosp rate change,3,2023-11-25,01,pmf,decrease,0.388000
2023-11-04,wk covid hosp rate change,3,2023-11-25,01,pmf,large_decrease,0.000000
2023-11-04,wk inc covid hosp,-1,2023-10-28,02,quantile,0.010,10.327876
2023-11-04,wk inc covid hosp,-1,2023-10-28,02,quantile,0.025,11.170282
2023-11-04,wk inc covid hosp,-1,2023-10-28,02,quantile,0.050,11.353642
2023-11-04,wk inc covid hosp,-1,2023-10-28,02,quantile,0.100,11.574237
2023-11-04,wk inc covid hosp,-1,2023-10-28,02,quantile,0.150,11.763391
2023-11-04,wk inc covid hosp,-1,2023-10-28,02,quantile,0.200,11.979918
2023-11-04,wk inc covid hosp,-1,2023-10-28,02,quantile,0.250,12.175158
2023-11-04,wk inc covid hosp,-1,2023-10-28,02,quantile,0.300,12.316532
2023-11-04,wk inc covid hosp,-1,2023-10-28,02,quantile,0.350,12.597087
2023-11-04,wk inc covid hosp,-1,2023-10-28,02,quantile,0.400,12.752669
2023-11-04,wk inc covid hosp,-1,2023-10-28,02,quantile,0.450,12.889262
2023-11-04,wk inc covid hosp,-1,2023-10-28,02,quantile,0.500,13.096258
2023-11-04,wk inc covid hosp,-1,2023-10-28,02,quantile,0.550,13.332684
2023-11-04,wk inc covid hosp,-1,2023-10-28,02,quantile,0.600,13.562113
2023-11-04,wk inc covid hosp,-1,2023-10-28,02,quantile,0.650,13.743962
2023-11-04,wk inc covid hosp,-1,2023-10-28,02,quantile,0.700,13.941398
2023-11-04,wk inc covid hosp,-1,2023-10-28,02,quantile,0.750,14.359789
2023-11-04,wk inc covid hosp,-1,2023-10-28,02,quantile,0.800,14.779489
2023-11-04,wk inc covid hosp,-1,2023-10-28,02,quantile,0.850,15.444097
2023-11-04,wk inc covid hosp,-1,2023-10-28,02,quantile,0.900,16.429686
2023-11-04,wk inc covid hosp,-1,2023-10-28,02,quantile,0.950,18.019020
2023-11-04,wk inc covid hosp,-1,2023-10-28,02,quantile,0.975,20.285729
2023-11-04,wk inc covid hosp,-1,2023-10-28,02,quantile,0.990,25.910317
2023-11-04,wk covid hosp rate change,-1,2023-10-28,02,pmf,stable,0.990000
2023-11-04,wk covid hosp rate change,-1,2023-10-28,02,pmf,increase,0.002000
2023-11-04,wk covid hosp rate change,-1,2023-10-28,02,pmf,large_increase,0.008000
2023-11-04,wk covid hosp rate change,-1,2023-10-28,02,pmf,decrease,0.000000
2023-11-04,wk covid hosp rate change,-1,2023-10-28,02,pmf,large_decrease,0.000000
2023-11-04,wk inc covid hosp,0,2023-11-04,02,quantile,0.010,8.418726
2023-11-04,wk inc covid hosp,0,2023-11-04,02,quantile,0.025,8.813176
2023-11-04,wk inc covid hosp,0,2023-11-04,02,quantile,0.050,9.018107
2023-11-04,wk inc covid hosp,0,2023-11-04,02,quantile,0.100,9.478856
2023-11-04,wk inc covid hosp,0,2023-11-04,02,quantile,0.150,9.813830
2023-11-04,wk inc covid hosp,0,2023-11-04,02,quantile,0.200,10.044097
2023-11-04,wk inc covid hosp,0,2023-11-04,02,quantile,0.250,10.390599
2023-11-04,wk inc covid hosp,0,2023-11-04,02,quantile,0.300,10.622950
2023-11-04,wk inc covid hosp,0,2023-11-04,02,quantile,0.350,10.855066
2023-11-04,wk inc covid hosp,0,2023-11-04,02,quantile,0.400,11.175404
2023-11-04,wk inc covid hosp,0,2023-11-04,02,quantile,0.450,11.392168
2023-11-04,wk inc covid hosp,0,2023-11-04,02,quantile,0.500,11.654577
2023-11-04,wk inc covid hosp,0,2023-11-04,02,quantile,0.550,11.927565
2023-11-04,wk inc covid hosp,0,2023-11-04,02,quantile,0.600,12.158710
2023-11-04,wk inc covid hosp,0,2023-11-04,02,quantile,0.650,12.505989
2023-11-04,wk inc covid hosp,0,2023-11-04,02,quantile,0.700,12.982474
2023-11-04,wk inc covid hosp,0,2023-11-04,02,quantile,0.750,13.398597
2023-11-04,wk inc covid hosp,0,2023-11-04,02,quantile,0.800,14.287693
2023-11-04,wk inc covid hosp,0,2023-11-04,02,quantile,0.850,15.220844
2023-11-04,wk inc covid hosp,0,2023-11-04,02,quantile,0.900,16.585570
2023-11-04,wk inc covid hosp,0,2023-11-04,02,quantile,0.950,19.351574
2023-11-04,wk inc covid hosp,0,2023-11-04,02,quantile,0.975,22.872489
2023-11-04,wk inc covid hosp,0,2023-11-04,02,quantile,0.990,43.859151
2023-11-04,wk covid hosp rate change,0,2023-11-04,02,pmf,stable,0.976000
2023-11-04,wk covid hosp rate change,0,2023-11-04,02,pmf,increase,0.014000
2023-11-04,wk covid hosp rate change,0,2023-11-04,02,pmf,large_increase,0.010000
2023-11-04,wk covid hosp rate change,0,2023-11-04,02,pmf,decrease,0.000000
2023-11-04,wk covid hosp rate change,0,2023-11-04,02,pmf,large_decrease,0.000000
2023-11-04,wk inc covid hosp,1,2023-11-11,02,quantile,0.010,6.544268
2023-11-04,wk inc covid hosp,1,2023-11-11,02,quantile,0.025,6.882581
2023-11-04,wk inc covid hosp,1,2023-11-11,02,quantile,0.050,7.212519
2023-11-04,wk inc covid hosp,1,2023-11-11,02,quantile,0.100,7.830281
2023-11-04,wk inc covid hosp,1,2023-11-11,02,quantile,0.150,8.159647
2023-11-04,wk inc covid hosp,1,2023-11-11,02,quantile,0.200,8.594975
2023-11-04,wk inc covid hosp,1,2023-11-11,02,quantile,0.250,8.980934
2023-11-04,wk inc covid hosp,1,2023-11-11,02,quantile,0.300,9.249883
2023-11-04,wk inc covid hosp,1,2023-11-11,02,quantile,0.350,9.564692
2023-11-04,wk inc covid hosp,1,2023-11-11,02,quantile,0.400,9.899433
2023-11-04,wk inc covid hosp,1,2023-11-11,02,quantile,0.450,10.133632
2023-11-04,wk inc covid hosp,1,2023-11-11,02,quantile,0.500,10.616949
2023-11-04,wk inc covid hosp,1,2023-11-11,02,quantile,0.550,10.917537
2023-11-04,wk inc covid hosp,1,2023-11-11,02,quantile,0.600,11.235248
2023-11-04,wk inc covid hosp,1,2023-11-11,02,quantile,0.650,11.679984
2023-11-04,wk inc covid hosp,1,2023-11-11,02,quantile,0.700,12.458863
2023-11-04,wk inc covid hosp,1,2023-11-11,02,quantile,0.750,13.150145
2023-11-04,wk inc covid hosp,1,2023-11-11,02,quantile,0.800,14.102286
2023-11-04,wk inc covid hosp,1,2023-11-11,02,quantile,0.850,15.166212
2023-11-04,wk inc covid hosp,1,2023-11-11,02,quantile,0.900,16.770666
2023-11-04,wk inc covid hosp,1,2023-11-11,02,quantile,0.950,21.313374
2023-11-04,wk inc covid hosp,1,2023-11-11,02,quantile,0.975,26.062854
2023-11-04,wk inc covid hosp,1,2023-11-11,02,quantile,0.990,74.842986
2023-11-04,wk covid hosp rate change,1,2023-11-11,02,pmf,stable,0.976000
2023-11-04,wk covid hosp rate change,1,2023-11-11,02,pmf,increase,0.012000
2023-11-04,wk covid hosp rate change,1,2023-11-11,02,pmf,large_increase,0.012000
2023-11-04,wk covid hosp rate change,1,2023-11-11,02,pmf,decrease,0.000000
2023-11-04,wk covid hosp rate change,1,2023-11-11,02,pmf,large_decrease,0.000000
2023-11-04,wk inc covid hosp,2,2023-11-18,02,quantile,0.010,5.298643
2023-11-04,wk inc covid hosp,2,2023-11-18,02,quantile,0.025,5.468287
2023-11-04,wk inc covid hosp,2,2023-11-18,02,quantile,0.050,5.802950
2023-11-04,wk inc covid hosp,2,2023-11-18,02,quantile,0.100,6.428753
2023-11-04,wk inc covid hosp,2,2023-11-18,02,quantile,0.150,6.899550
2023-11-04,wk inc covid hosp,2,2023-11-18,02,quantile,0.200,7.426922
2023-11-04,wk inc covid hosp,2,2023-11-18,02,quantile,0.250,7.848570
2023-11-04,wk inc covid hosp,2,2023-11-18,02,quantile,0.300,8.172111
2023-11-04,wk inc covid hosp,2,2023-11-18,02,quantile,0.350,8.589865
2023-11-04,wk inc covid hosp,2,2023-11-18,02,quantile,0.400,8.968782
2023-11-04,wk inc covid hosp,2,2023-11-18,02,quantile,0.450,9.316794
2023-11-04,wk inc covid hosp,2,2023-11-18,02,quantile,0.500,9.706901
2023-11-04,wk inc covid hosp,2,2023-11-18,02,quantile,0.550,10.174842
2023-11-04,wk inc covid hosp,2,2023-11-18,02,quantile,0.600,10.452466
2023-11-04,wk inc covid hosp,2,2023-11-18,02,quantile,0.650,11.286487
2023-11-04,wk inc covid hosp,2,2023-11-18,02,quantile,0.700,12.083067
2023-11-04,wk inc covid hosp,2,2023-11-18,02,quantile,0.750,13.124868
2023-11-04,wk inc covid hosp,2,2023-11-18,02,quantile,0.800,14.366315
2023-11-04,wk inc covid hosp,2,2023-11-18,02,quantile,0.850,15.504043
2023-11-04,wk inc covid hosp,2,2023-11-18,02,quantile,0.900,17.439110
2023-11-04,wk inc covid hosp,2,2023-11-18,02,quantile,0.950,23.898818
2023-11-04,wk inc covid hosp,2,2023-11-18,02,quantile,0.975,30.262000
2023-11-04,wk inc covid hosp,2,2023-11-18,02,quantile,0.990,124.314117
2023-11-04,wk covid hosp rate change,2,2023-11-18,02,pmf,stable,0.976000
2023-11-04,wk covid hosp rate change,2,2023-11-18,02,pmf,increase,0.012000
2023-11-04,wk covid hosp rate change,2,2023-11-18,02,pmf,large_increase,0.012000
2023-11-04,wk covid hosp rate change,2,2023-11-18,02,pmf,decrease,0.000000
2023-11-04,wk covid hosp rate change,2,2023-11-18,02,pmf,large_decrease,0.000000
2023-11-04,wk inc covid hosp,3,2023-11-25,02,quantile,0.010,4.099361
2023-11-04,wk inc covid hosp,3,2023-11-25,02,quantile,0.025,4.488723
2023-11-04,wk inc covid hosp,3,2023-11-25,02,quantile,0.050,4.778649
2023-11-04,wk inc covid hosp,3,2023-11-25,02,quantile,0.100,5.395655
2023-11-04,wk inc covid hosp,3,2023-11-25,02,quantile,0.150,5.962954
2023-11-04,wk inc covid hosp,3,2023-11-25,02,quantile,0.200,6.507780
2023-11-04,wk inc covid hosp,3,2023-11-25,02,quantile,0.250,6.912405
2023-11-04,wk inc covid hosp,3,2023-11-25,02,quantile,0.300,7.324427
2023-11-04,wk inc covid hosp,3,2023-11-25,02,quantile,0.350,7.848117
2023-11-04,wk inc covid hosp,3,2023-11-25,02,quantile,0.400,8.240641
2023-11-04,wk inc covid hosp,3,2023-11-25,02,quantile,0.450,8.621899
2023-11-04,wk inc covid hosp,3,2023-11-25,02,quantile,0.500,9.030045
2023-11-04,wk inc covid hosp,3,2023-11-25,02,quantile,0.550,9.549499
2023-11-04,wk inc covid hosp,3,2023-11-25,02,quantile,0.600,10.043913
2023-11-04,wk inc covid hosp,3,2023-11-25,02,quantile,0.650,10.932723
2023-11-04,wk inc covid hosp,3,2023-11-25,02,quantile,0.700,11.853992
2023-11-04,wk inc covid hosp,3,2023-11-25,02,quantile,0.750,13.230859
2023-11-04,wk inc covid hosp,3,2023-11-25,02,quantile,0.800,14.509534
2023-11-04,wk inc covid hosp,3,2023-11-25,02,quantile,0.850,16.256565
2023-11-04,wk inc covid hosp,3,2023-11-25,02,quantile,0.900,18.910990
2023-11-04,wk inc covid hosp,3,2023-11-25,02,quantile,0.950,26.506837
2023-11-04,wk inc covid hosp,3,2023-11-25,02,quantile,0.975,36.620621
2023-11-04,wk inc covid hosp,3,2023-11-25,02,quantile,0.990,189.668813
2023-11-04,wk covid hosp rate change,3,2023-11-25,02,pmf,stable,0.964000
2023-11-04,wk covid hosp rate change,3,2023-11-25,02,pmf,increase,0.022000
2023-11-04,wk covid hosp rate change,3,2023-11-25,02,pmf,large_increase,0.014000
2023-11-04,wk covid hosp rate change,3,2023-11-25,02,pmf,decrease,0.000000
2023-11-04,wk covid hosp rate change,3,2023-11-25,02,pmf,large_decrease,0.000000
2023-11-04,wk inc covid hosp,-1,2023-10-28,04,quantile,0.010,363.060111
2023-11-04,wk inc covid hosp,-1,2023-10-28,04,quantile,0.025,389.780782
2023-11-04,wk inc covid hosp,-1,2023-10-28,04,quantile,0.050,420.370676
2023-11-04,wk inc covid hosp,-1,2023-10-28,04,quantile,0.100,440.821752
2023-11-04,wk inc covid hosp,-1,2023-10-28,04,quantile,0.150,450.608475
2023-11-04,wk inc covid hosp,-1,2023-10-28,04,quantile,0.200,456.482603
2023-11-04,wk inc covid hosp,-1,2023-10-28,04,quantile,0.250,460.251317
2023-11-04,wk inc covid hosp,-1,2023-10-28,04,quantile,0.300,466.048462
2023-11-04,wk inc covid hosp,-1,2023-10-28,04,quantile,0.350,468.480325
2023-11-04,wk inc covid hosp,-1,2023-10-28,04,quantile,0.400,473.172079
2023-11-04,wk inc covid hosp,-1,2023-10-28,04,quantile,0.450,477.620152
2023-11-04,wk inc covid hosp,-1,2023-10-28,04,quantile,0.500,480.959206
2023-11-04,wk inc covid hosp,-1,2023-10-28,04,quantile,0.550,487.375067
2023-11-04,wk inc covid hosp,-1,2023-10-28,04,quantile,0.600,492.642875
2023-11-04,wk inc covid hosp,-1,2023-10-28,04,quantile,0.650,496.407058
2023-11-04,wk inc covid hosp,-1,2023-10-28,04,quantile,0.700,500.922810
2023-11-04,wk inc covid hosp,-1,2023-10-28,04,quantile,0.750,504.907395
2023-11-04,wk inc covid hosp,-1,2023-10-28,04,quantile,0.800,511.658900
2023-11-04,wk inc covid hosp,-1,2023-10-28,04,quantile,0.850,520.184753
2023-11-04,wk inc covid hosp,-1,2023-10-28,04,quantile,0.900,530.911093
2023-11-04,wk inc covid hosp,-1,2023-10-28,04,quantile,0.950,545.196853
2023-11-04,wk inc covid hosp,-1,2023-10-28,04,quantile,0.975,566.637461
2023-11-04,wk inc covid hosp,-1,2023-10-28,04,quantile,0.990,595.753755
2023-11-04,wk covid hosp rate change,-1,2023-10-28,04,pmf,stable,0.900000
2023-11-04,wk covid hosp rate change,-1,2023-10-28,04,pmf,increase,0.070000
2023-11-04,wk covid hosp rate change,-1,2023-10-28,04,pmf,large_increase,0.008000
2023-11-04,wk covid hosp rate change,-1,2023-10-28,04,pmf,decrease,0.020000
2023-11-04,wk covid hosp rate change,-1,2023-10-28,04,pmf,large_decrease,0.002000
2023-11-04,wk inc covid hosp,0,2023-11-04,04,quantile,0.010,352.404169
2023-11-04,wk inc covid hosp,0,2023-11-04,04,quantile,0.025,390.028395
2023-11-04,wk inc covid hosp,0,2023-11-04,04,quantile,0.050,426.239007
2023-11-04,wk inc covid hosp,0,2023-11-04,04,quantile,0.100,450.400726
2023-11-04,wk inc covid hosp,0,2023-11-04,04,quantile,0.150,460.759724
2023-11-04,wk inc covid hosp,0,2023-11-04,04,quantile,0.200,469.564538
2023-11-04,wk inc covid hosp,0,2023-11-04,04,quantile,0.250,478.742118
2023-11-04,wk inc covid hosp,0,2023-11-04,04,quantile,0.300,486.204419
2023-11-04,wk inc covid hosp,0,2023-11-04,04,quantile,0.350,492.877489
2023-11-04,wk inc covid hosp,0,2023-11-04,04,quantile,0.400,498.519792
2023-11-04,wk inc covid hosp,0,2023-11-04,04,quantile,0.450,504.895393
2023-11-04,wk inc covid hosp,0,2023-11-04,04,quantile,0.500,511.423425
2023-11-04,wk inc covid hosp,0,2023-11-04,04,quantile,0.550,518.513659
2023-11-04,wk inc covid hosp,0,2023-11-04,04,quantile,0.600,525.676802
2023-11-04,wk inc covid hosp,0,2023-11-04,04,quantile,0.650,533.878683
2023-11-04,wk inc covid hosp,0,2023-11-04,04,quantile,0.700,539.205192
2023-11-04,wk inc covid hosp,0,2023-11-04,04,quantile,0.750,545.773340
2023-11-04,wk inc covid hosp,0,2023-11-04,04,quantile,0.800,555.701701
2023-11-04,wk inc covid hosp,0,2023-11-04,04,quantile,0.850,568.521036
2023-11-04,wk inc covid hosp,0,2023-11-04,04,quantile,0.900,583.353153
2023-11-04,wk inc covid hosp,0,2023-11-04,04,quantile,0.950,609.432901
2023-11-04,wk inc covid hosp,0,2023-11-04,04,quantile,0.975,639.737967
2023-11-04,wk inc covid hosp,0,2023-11-04,04,quantile,0.990,685.550732
2023-11-04,wk covid hosp rate change,0,2023-11-04,04,pmf,stable,0.636000
2023-11-04,wk covid hosp rate change,0,2023-11-04,04,pmf,increase,0.330000
2023-11-04,wk covid hosp rate change,0,2023-11-04,04,pmf,large_increase,0.012000
2023-11-04,wk covid hosp rate change,0,2023-11-04,04,pmf,decrease,0.020000
2023-11-04,wk covid hosp rate change,0,2023-11-04,04,pmf,large_decrease,0.002000
