reference_date,target,horizon,target_end_date,location,output_type,output_type_id,value
2023-11-11,wk inc covid hosp,2,2023-11-25,01,quantile,0.025,99.930081
2023-11-11,wk inc covid hosp,2,2023-11-25,01,quantile,0.050,110.890521
2023-11-11,wk inc covid hosp,2,2023-11-25,01,quantile,0.100,126.422598
2023-11-11,wk inc covid hosp,2,2023-11-25,01,quantile,0.150,133.119098
2023-11-11,wk inc covid hosp,2,2023-11-25,01,quantile,0.200,141.242580
2023-11-11,wk inc covid hosp,2,2023-11-25,01,quantile,0.250,146.920350
2023-11-11,wk inc covid hosp,2,2023-11-25,01,quantile,0.300,152.729064
2023-11-11,wk inc covid hosp,2,2023-11-25,01,quantile,0.350,157.628119
2023-11-11,wk inc covid hosp,2,2023-11-25,01,quantile,0.400,163.977118
2023-11-11,wk inc covid hosp,2,2023-11-25,01,quantile,0.450,172.641827
2023-11-11,wk inc covid hosp,2,2023-11-25,01,quantile,0.500,177.293256
2023-11-11,wk inc covid hosp,2,2023-11-25,01,quantile,0.550,181.685128
2023-11-11,wk inc covid hosp,2,2023-11-25,01,quantile,0.600,187.005057
2023-11-11,wk inc covid hosp,2,2023-11-25,01,quantile,0.650,196.420836
2023-11-11,wk inc covid hosp,2,2023-11-25,01,quantile,0.700,207.315887
2023-11-11,wk inc covid hosp,2,2023-11-25,01,quantile,0.750,216.833804
2023-11-11,wk inc covid hosp,2,2023-11-25,01,quantile,0.800,228.363912
2023-11-11,wk inc covid hosp,2,2023-11-25,01,quantile,0.850,248.334964
2023-11-11,wk inc covid hosp,2,2023-11-25,01,quantile,0.900,266.919888
2023-11-11,wk inc covid hosp,2,2023-11-25,01,quantile,0.950,303.659234
2023-11-11,wk inc covid hosp,2,2023-11-25,01,quantile,0.975,352.332332
2023-11-11,wk inc covid hosp,2,2023-11-25,01,quantile,0.990,409.480551
2023-11-11,wk covid hosp rate change,2,2023-11-25,01,pmf,stable,0.814000
2023-11-11,wk covid hosp rate change,2,2023-11-25,01,pmf,increase,0.012000
2023-11-11,wk covid hosp rate change,2,2023-11-25,01,pmf,large_increase,0.002000
2023-11-11,wk covid hosp rate change,2,2023-11-25,01,pmf,decrease,0.172000
2023-11-11,wk covid hosp rate change,2,2023-11-25,01,pmf,large_decrease,0.000000
2023-11-11,wk inc covid hosp,3,2023-12-02,01,quantile,0.010,57.302450
2023-11-11,wk inc covid hosp,3,2023-12-02,01,quantile,0.025,67.853010
2023-11-11,wk inc covid hosp,3,2023-12-02,01,quantile,0.050,79.633062
2023-11-11,wk inc covid hosp,3,2023-12-02,01,quantile,0.100,95.789725
2023-11-11,wk inc covid hosp,3,2023-12-02,01,quantile,0.150,105.314881
2023-11-11,wk inc covid hosp,3,2023-12-02,01,quantile,0.200,114.066103
2023-11-11,wk inc covid hosp,3,2023-12-02,01,quantile,0.250,118.635777
2023-11-11,wk inc covid hosp,3,2023-12-02,01,quantile,0.300,124.530591
2023-11-11,wk inc covid hosp,3,2023-12-02,01,quantile,0.350,132.417196
2023-11-11,wk inc covid hosp,3,2023-12-02,01,quantile,0.400,140.606200
2023-11-11,wk inc covid hosp,3,2023-12-02,01,quantile,0.450,146.642929
2023-11-11,wk inc covid hosp,3,2023-12-02,01,quantile,0.500,153.629910
2023-11-11,wk inc covid hosp,3,2023-12-02,01,quantile,0.550,160.158144
2023-11-11,wk inc covid hosp,3,2023-12-02,01,quantile,0.600,165.521618
2023-11-11,wk inc covid hosp,3,2023-12-02,01,quantile,0.650,174.425327
2023-11-11,wk inc covid hosp,3,2023-12-02,01,quantile,0.700,186.079705
2023-11-11,wk inc covid hosp,3,2023-12-02,01,quantile,0.750,199.470012
2023-11-11,wk inc covid hosp,3,2023-12-02,01,quantile,0.800,213.718085
2023-11-11,wk inc covid hosp,3,2023-12-02,01,quantile,0.850,237.210730
2023-11-11,wk inc covid hosp,3,2023-12-02,01,quantile,0.900,257.909405
2023-11-11,wk inc covid hosp,3,2023-12-02,01,quantile,0.950,301.942918
2023-11-11,wk inc covid hosp,3,2023-12-02,01,quantile,0.975,356.447364
2023-11-11,wk inc covid hosp,3,2023-12-02,01,quantile,0.990,429.139457
2023-11-11,wk covid hosp rate change,3,2023-12-02,01,pmf,stable,0.596000
2023-11-11,wk covid hosp rate change,3,2023-12-02,01,pmf,increase,0.010000
2023-11-11,wk covid hosp rate change,3,2023-12-02,01,pmf,large_increase,0.004000
2023-11-11,wk covid hosp rate change,3,2023-12-02,01,pmf,decrease,0.390000
2023-11-11,wk covid hosp rate change,3,2023-12-02,01,pmf,large_decrease,0.000000
2023-11-11,wk inc covid hosp,-1,2023-11-04,02,quantile,0.010,11.569059
2023-11-11,wk inc covid hosp,-1,2023-11-04,02,quantile,0.025,14.152726
2023-11-11,wk inc covid hosp,-1,2023-11-04,02,quantile,0.050,14.834624
2023-11-11,wk inc covid hosp,-1,2023-11-04,02,quantile,0.100,15.019327
2023-11-11,wk inc covid hosp,-1,2023-11-04,02,quantile,0.150,15.221893
2023-11-11,wk inc covid hosp,-1,2023-11-04,02,quantile,0.200,15.352448
2023-11-11,wk inc covid hosp,-1,2023-11-04,02,quantile,0.250,15.512252
2023-11-11,wk inc covid hosp,-1,2023-11-04,02,quantile,0.300,15.628832
2023-11-11,wk inc covid hosp,-1,2023-11-04,02,quantile,0.350,15.745961
2023-11-11,wk inc covid hosp,-1,2023-11-04,02,quantile,0.400,15.920135
2023-11-11,wk inc covid hosp,-1,2023-11-04,02,quantile,0.450,16.029112
2023-11-11,wk inc covid hosp,-1,2023-11-04,02,quantile,0.500,16.205501
2023-11-11,wk inc covid hosp,-1,2023-11-04,02,quantile,0.550,16.330707
2023-11-11,wk inc covid hosp,-1,2023-11-04,02,quantile,0.600,16.507777
2023-11-11,wk inc covid hosp,-1,2023-11-04,02,quantile,0.650,16.640353
2023-11-11,wk inc covid hosp,-1,2023-11-04,02,quantile,0.700,16.831573
2023-11-11,wk inc covid hosp,-1,2023-11-04,02,quantile,0.750,17.057176
2023-11-11,wk inc covid hosp,-1,2023-11-04,02,quantile,0.800,17.261951
2023-11-11,wk inc covid hosp,-1,2023-11-04,02,quantile,0.850,17.613455
2023-11-11,wk inc covid hosp,-1,2023-11-04,02,quantile,0.900,18.128018
2023-11-11,wk inc covid hosp,-1,2023-11-04,02,quantile,0.950,18.835692
2023-11-11,wk inc covid hosp,-1,2023-11-04,02,quantile,0.975,21.313654
2023-11-11,wk inc covid hosp,-1,2023-11-04,02,quantile,0.990,29.221019
2023-11-11,wk covid hosp rate change,-1,2023-11-04,02,pmf,stable,0.984000
2023-11-11,wk covid hosp rate change,-1,2023-11-04,02,pmf,increase,0.008000
2023-11-11,wk covid hosp rate change,-1,2023-11-04,02,pmf,large_increase,0.008000
2023-11-11,wk covid hosp rate change,-1,2023-11-04,02,pmf,decrease,0.000000
2023-11-11,wk covid hosp rate change,-1,2023-11-04,02,pmf,large_decrease,0.000000
2023-11-11,wk inc covid hosp,0,2023-11-11,02,quantile,0.010,9.954778
2023-11-11,wk inc covid hosp,0,2023-11-11,02,quantile,0.025,14.058525
2023-11-11,wk inc covid hosp,0,2023-11-11,02,quantile,0.050,14.535088
2023-11-11,wk inc covid hosp,0,2023-11-11,02,quantile,0.100,14.823255
2023-11-11,wk inc covid hosp,0,2023-11-11,02,quantile,0.150,15.075122
2023-11-11,wk inc covid hosp,0,2023-11-11,02,quantile,0.200,15.370384
2023-11-11,wk inc covid hosp,0,2023-11-11,02,quantile,0.250,15.522806
2023-11-11,wk inc covid hosp,0,2023-11-11,02,quantile,0.300,15.679753
2023-11-11,wk inc covid hosp,0,2023-11-11,02,quantile,0.350,15.955833
2023-11-11,wk inc covid hosp,0,2023-11-11,02,quantile,0.400,16.185631
2023-11-11,wk inc covid hosp,0,2023-11-11,02,quantile,0.450,16.476804
2023-11-11,wk inc covid hosp,0,2023-11-11,02,quantile,0.500,16.754056
2023-11-11,wk inc covid hosp,0,2023-11-11,02,quantile,0.550,17.075316
2023-11-11,wk inc covid hosp,0,2023-11-11,02,quantile,0.600,17.331213
2023-11-11,wk inc covid hosp,0,2023-11-11,02,quantile,0.650,17.654666
2023-11-11,wk inc covid hosp,0,2023-11-11,02,quantile,0.700,17.922196
2023-11-11,wk inc covid hosp,0,2023-11-11,02,quantile,0.750,18.275236
2023-11-11,wk inc covid hosp,0,2023-11-11,02,quantile,0.800,18.673861
2023-11-11,wk inc covid hosp,0,2023-11-11,02,quantile,0.850,19.359251
2023-11-11,wk inc covid hosp,0,2023-11-11,02,quantile,0.900,20.046645
2023-11-11,wk inc covid hosp,0,2023-11-11,02,quantile,0.950,21.235373
2023-11-11,wk inc covid hosp,0,2023-11-11,02,quantile,0.975,23.108262
2023-11-11,wk inc covid hosp,0,2023-11-11,02,quantile,0.990,34.380695
2023-11-11,wk covid hosp rate change,0,2023-11-11,02,pmf,stable,0.980000
2023-11-11,wk covid hosp rate change,0,2023-11-11,02,pmf,increase,0.014000
2023-11-11,wk covid hosp rate change,0,2023-11-11,02,pmf,large_increase,0.004000
2023-11-11,wk covid hosp rate change,0,2023-11-11,02,pmf,decrease,0.002000
2023-11-11,wk covid hosp rate change,0,2023-11-11,02,pmf,large_decrease,0.000000
2023-11-11,wk inc covid hosp,1,2023-11-18,02,quantile,0.010,8.537754
2023-11-11,wk inc covid hosp,1,2023-11-18,02,quantile,0.025,13.491759
2023-11-11,wk inc covid hosp,1,2023-11-18,02,quantile,0.050,14.240588
2023-11-11,wk inc covid hosp,1,2023-11-18,02,quantile,0.100,14.847160
2023-11-11,wk inc covid hosp,1,2023-11-18,02,quantile,0.150,15.121142
2023-11-11,wk inc covid hosp,1,2023-11-18,02,quantile,0.200,15.450254
2023-11-11,wk inc covid hosp,1,2023-11-18,02,quantile,0.250,15.806945
2023-11-11,wk inc covid hosp,1,2023-11-18,02,quantile,0.300,16.087288
2023-11-11,wk inc covid hosp,1,2023-11-18,02,quantile,0.350,16.450037
2023-11-11,wk inc covid hosp,1,2023-11-18,02,quantile,0.400,16.819445
2023-11-11,wk inc covid hosp,1,2023-11-18,02,quantile,0.450,17.254094
2023-11-11,wk inc covid hosp,1,2023-11-18,02,quantile,0.500,17.637370
2023-11-11,wk inc covid hosp,1,2023-11-18,02,quantile,0.550,18.035621
2023-11-11,wk inc covid hosp,1,2023-11-18,02,quantile,0.600,18.506571
2023-11-11,wk inc covid hosp,1,2023-11-18,02,quantile,0.650,19.056255
2023-11-11,wk inc covid hosp,1,2023-11-18,02,quantile,0.700,19.710368
2023-11-11,wk inc covid hosp,1,2023-11-18,02,quantile,0.750,20.400349
2023-11-11,wk inc covid hosp,1,2023-11-18,02,quantile,0.800,20.979047
2023-11-11,wk inc covid hosp,1,2023-11-18,02,quantile,0.850,21.791786
2023-11-11,wk inc covid hosp,1,2023-11-18,02,quantile,0.900,23.423844
2023-11-11,wk inc covid hosp,1,2023-11-18,02,quantile,0.950,24.891755
2023-11-11,wk inc covid hosp,1,2023-11-18,02,quantile,0.975,27.764602
2023-11-11,wk inc covid hosp,1,2023-11-18,02,quantile,0.990,37.636041
2023-11-11,wk covid hosp rate change,1,2023-11-18,02,pmf,stable,0.986000
2023-11-11,wk covid hosp rate change,1,2023-11-18,02,pmf,increase,0.010000
2023-11-11,wk covid hosp rate change,1,2023-11-18,02,pmf,large_increase,0.004000
2023-11-11,wk covid hosp rate change,1,2023-11-18,02,pmf,decrease,0.000000
2023-11-11,wk covid hosp rate change,1,2023-11-18,02,pmf,large_decrease,0.000000
2023-11-11,wk inc covid hosp,2,2023-11-25,02,quantile,0.010,7.497565
2023-11-11,wk inc covid hosp,2,2023-11-25,02,quantile,0.025,13.316419
2023-11-11,wk inc covid hosp,2,2023-11-25,02,quantile,0.050,14.147584
2023-11-11,wk inc covid hosp,2,2023-11-25,02,quantile,0.100,15.045521
2023-11-11,wk inc covid hosp,2,2023-11-25,02,quantile,0.150,15.313401
2023-11-11,wk inc covid hosp,2,2023-11-25,02,quantile,0.200,15.873723
2023-11-11,wk inc covid hosp,2,2023-11-25,02,quantile,0.250,16.381732
2023-11-11,wk inc covid hosp,2,2023-11-25,02,quantile,0.300,16.767489
2023-11-11,wk inc covid hosp,2,2023-11-25,02,quantile,0.350,17.236883
2023-11-11,wk inc covid hosp,2,2023-11-25,02,quantile,0.400,17.780256
2023-11-11,wk inc covid hosp,2,2023-11-25,02,quantile,0.450,18.306210
2023-11-11,wk inc covid hosp,2,2023-11-25,02,quantile,0.500,18.824488
2023-11-11,wk inc covid hosp,2,2023-11-25,02,quantile,0.550,19.571743
2023-11-11,wk inc covid hosp,2,2023-11-25,02,quantile,0.600,20.304366
2023-11-11,wk inc covid hosp,2,2023-11-25,02,quantile,0.650,21.219087
2023-11-11,wk inc covid hosp,2,2023-11-25,02,quantile,0.700,22.313813
2023-11-11,wk inc covid hosp,2,2023-11-25,02,quantile,0.750,23.349092
2023-11-11,wk inc covid hosp,2,2023-11-25,02,quantile,0.800,23.997237
2023-11-11,wk inc covid hosp,2,2023-11-25,02,quantile,0.850,25.385440
2023-11-11,wk inc covid hosp,2,2023-11-25,02,quantile,0.900,27.863235
2023-11-11,wk inc covid hosp,2,2023-11-25,02,quantile,0.950,30.493444
2023-11-11,wk inc covid hosp,2,2023-11-25,02,quantile,0.975,33.462497
2023-11-11,wk inc covid hosp,2,2023-11-25,02,quantile,0.990,41.391636
2023-11-11,wk covid hosp rate change,2,2023-11-25,02,pmf,stable,0.978000
2023-11-11,wk covid hosp rate change,2,2023-11-25,02,pmf,increase,0.014000
2023-11-11,wk covid hosp rate change,2,2023-11-25,02,pmf,large_increase,0.008000
2023-11-11,wk covid hosp rate change,2,2023-11-25,02,pmf,decrease,0.000000
2023-11-11,wk covid hosp rate change,2,2023-11-25,02,pmf,large_decrease,0.000000
2023-11-11,wk inc covid hosp,3,2023-12-02,02,quantile,0.010,6.756569
2023-11-11,wk inc covid hosp,3,2023-12-02,02,quantile,0.025,13.164333
2023-11-11,wk inc covid hosp,3,2023-12-02,02,quantile,0.050,14.275485
2023-11-11,wk inc covid hosp,3,2023-12-02,02,quantile,0.100,15.272386
2023-11-11,wk inc covid hosp,3,2023-12-02,02,quantile,0.150,15.834340
2023-11-11,wk inc covid hosp,3,2023-12-02,02,quantile,0.200,16.547645
2023-11-11,wk inc covid hosp,3,2023-12-02,02,quantile,0.250,17.266529
2023-11-11,wk inc covid hosp,3,2023-12-02,02,quantile,0.300,17.675026
2023-11-11,wk inc covid hosp,3,2023-12-02,02,quantile,0.350,18.351581
2023-11-11,wk inc covid hosp,3,2023-12-02,02,quantile,0.400,18.937495
2023-11-11,wk inc covid hosp,3,2023-12-02,02,quantile,0.450,19.860581
2023-11-11,wk inc covid hosp,3,2023-12-02,02,quantile,0.500,20.443916
2023-11-11,wk inc covid hosp,3,2023-12-02,02,quantile,0.550,21.708408
2023-11-11,wk inc covid hosp,3,2023-12-02,02,quantile,0.600,22.564451
2023-11-11,wk inc covid hosp,3,2023-12-02,02,quantile,0.650,24.219653
2023-11-11,wk inc covid hosp,3,2023-12-02,02,quantile,0.700,25.735818
2023-11-11,wk inc covid hosp,3,2023-12-02,02,quantile,0.750,26.852323
2023-11-11,wk inc covid hosp,3,2023-12-02,02,quantile,0.800,28.331322
2023-11-11,wk inc covid hosp,3,2023-12-02,02,quantile,0.850,30.301993
2023-11-11,wk inc covid hosp,3,2023-12-02,02,quantile,0.900,34.008810
2023-11-11,wk inc covid hosp,3,2023-12-02,02,quantile,0.950,38.335179
2023-11-11,wk inc covid hosp,3,2023-12-02,02,quantile,0.975,41.396565
2023-11-11,wk inc covid hosp,3,2023-12-02,02,quantile,0.990,48.739564
2023-11-11,wk covid hosp rate change,3,2023-12-02,02,pmf,stable,0.908000
2023-11-11,wk covid hosp rate change,3,2023-12-02,02,pmf,increase,0.084000
2023-11-11,wk covid hosp rate change,3,2023-12-02,02,pmf,large_increase,0.008000
2023-11-11,wk covid hosp rate change,3,2023-12-02,02,pmf,decrease,0.000000
2023-11-11,wk covid hosp rate change,3,2023-12-02,02,pmf,large_decrease,0.000000
2023-11-11,wk inc covid hosp,-1,2023-11-04,04,quantile,0.010,327.414898
2023-11-11,wk inc covid hosp,-1,2023-11-04,04,quantile,0.025,350.675367
2023-11-11,wk inc covid hosp,-1,2023-11-04,04,quantile,0.050,386.641421
2023-11-11,wk inc covid hosp,-1,2023-11-04,04,quantile,0.100,401.924842
2023-11-11,wk inc covid hosp,-1,2023-11-04,04,quantile,0.150,410.005782
2023-11-11,wk inc covid hosp,-1,2023-11-04,04,quantile,0.200,413.905874
2023-11-11,wk inc covid hosp,-1,2023-11-04,04,quantile,0.250,417.953609
2023-11-11,wk inc covid hosp,-1,2023-11-04,04,quantile,0.300,420.019815
2023-11-11,wk inc covid hosp,-1,2023-11-04,04,quantile,0.350,422.692692
2023-11-11,wk inc covid hosp,-1,2023-11-04,04,quantile,0.400,425.129032
2023-11-11,wk inc covid hosp,-1,2023-11-04,04,quantile,0.450,427.632070
2023-11-11,wk inc covid hosp,-1,2023-11-04,04,quantile,0.500,431.023909
2023-11-11,wk inc covid hosp,-1,2023-11-04,04,quantile,0.550,433.732814
2023-11-11,wk inc covid hosp,-1,2023-11-04,04,quantile,0.600,437.137963
2023-11-11,wk inc covid hosp,-1,2023-11-04,04,quantile,0.650,440.448224
2023-11-11,wk inc covid hosp,-1,2023-11-04,04,quantile,0.700,444.193027
2023-11-11,wk inc covid hosp,-1,2023-11-04,04,quantile,0.750,448.724059
2023-11-11,wk inc covid hosp,-1,2023-11-04,04,quantile,0.800,453.582306
2023-11-11,wk inc covid hosp,-1,2023-11-04,04,quantile,0.850,462.015939
2023-11-11,wk inc covid hosp,-1,2023-11-04,04,quantile,0.900,475.623958
2023-11-11,wk inc covid hosp,-1,2023-11-04,04,quantile,0.950,508.291647
2023-11-11,wk inc covid hosp,-1,2023-11-04,04,quantile,0.975,546.999299
2023-11-11,wk inc covid hosp,-1,2023-11-04,04,quantile,0.990,604.687004
2023-11-11,wk covid hosp rate change,-1,2023-11-04,04,pmf,stable,0.920000
2023-11-11,wk covid hosp rate change,-1,2023-11-04,04,pmf,increase,0.044000
2023-11-11,wk covid hosp rate change,-1,2023-11-04,04,pmf,large_increase,0.018000
2023-11-11,wk covid hosp rate change,-1,2023-11-04,04,pmf,decrease,0.014000
2023-11-11,wk covid hosp rate change,-1,2023-11-04,04,pmf,large_decrease,0.004000
2023-11-11,wk inc covid hosp,0,2023-11-11,04,quantile,0.010,312.150948
2023-11-11,wk inc covid hosp,0,2023-11-11,04,quantile,0.025,348.416626
2023-11-11,wk inc covid hosp,0,2023-11-11,04,quantile,0.050,380.403042
2023-11-11,wk inc covid hosp,0,2023-11-11,04,quantile,0.100,403.639891
2023-11-11,wk inc covid hosp,0,2023-11-11,04,quantile,0.150,416.964737
2023-11-11,wk inc covid hosp,0,2023-11-11,04,quantile,0.200,425.442017
2023-11-11,wk inc covid hosp,0,2023-11-11,04,quantile,0.250,429.950515
2023-11-11,wk inc covid hosp,0,2023-11-11,04,quantile,0.300,434.305336
2023-11-11,wk inc covid hosp,0,2023-11-11,04,quantile,0.350,438.691378
2023-11-11,wk inc covid hosp,0,2023-11-11,04,quantile,0.400,443.379883
2023-11-11,wk inc covid hosp,0,2023-11-11,04,quantile,0.450,447.338392
2023-11-11,wk inc covid hosp,0,2023-11-11,04,quantile,0.500,451.218103
2023-11-11,wk inc covid hosp,0,2023-11-11,04,quantile,0.550,455.785431
2023-11-11,wk inc covid hosp,0,2023-11-11,04,quantile,0.600,460.473542
2023-11-11,wk inc covid hosp,0,2023-11-11,04,quantile,0.650,467.645146
2023-11-11,wk inc covid hosp,0,2023-11-11,04,quantile,0.700,471.966675
2023-11-11,wk inc covid hosp,0,2023-11-11,04,quantile,0.750,479.608614
2023-11-11,wk inc covid hosp,0,2023-11-11,04,quantile,0.800,488.425324
2023-11-11,wk inc covid hosp,0,2023-11-11,04,quantile,0.850,498.807883
2023-11-11,wk inc covid hosp,0,2023-11-11,04,quantile,0.900,529.971502
2023-11-11,wk inc covid hosp,0,2023-11-11,04,quantile,0.950,569.573498
2023-11-11,wk inc covid hosp,0,2023-11-11,04,quantile,0.975,622.990313
2023-11-11,wk inc covid hosp,0,2023-11-11,04,quantile,0.990,798.271363
2023-11-11,wk covid hosp rate change,0,2023-11-11,04,pmf,stable,0.800000
2023-11-11,wk covid hosp rate change,0,2023-11-11,04,pmf,increase,0.158000
2023-11-11,wk covid hosp rate change,0,2023-11-11,04,pmf,large_increase,0.020000
2023-11-11,wk covid hosp rate change,0,2023-11-11,04,pmf,decrease,0.022000
2023-11-11,wk covid hosp rate change,0,2023-11-11,04,pmf,large_decrease,0.000000
