origin_date,target,horizon,location,age_group,output_type,output_type_id,value
2024-12-22,inc hosp,0,06,0-0.99,quantile,0.01,5.952086
2024-12-22,inc hosp,0,06,0-0.99,quantile,0.025,5.952086
2024-12-22,inc hosp,0,06,0-0.99,quantile,0.05,52.771184
2024-12-22,inc hosp,0,06,0-0.99,quantile,0.1,60.5949569166667
2024-12-22,inc hosp,0,06,0-0.99,quantile,0.15,66.1298360833333
2024-12-22,inc hosp,0,06,0-0.99,quantile,0.2,72.66695275
2024-12-22,inc hosp,0,06,0-0.99,quantile,0.25,77.095759
2024-12-22,inc hosp,0,06,0-0.99,quantile,0.3,83.1814173333333
2024-12-22,inc hosp,0,06,0-0.99,quantile,0.35,86.50866525
2024-12-22,inc hosp,0,06,0-0.99,quantile,0.4,90.1022735833333
2024-12-22,inc hosp,0,06,0-0.99,quantile,0.45,94.2105444166667
2024-12-22,inc hosp,0,06,0-0.99,quantile,0.5,99.9305215
2024-12-22,inc hosp,0,06,0-0.99,quantile,0.55,102.791125666667
2024-12-22,inc hosp,0,06,0-0.99,quantile,0.6,108.003417333333
2024-12-22,inc hosp,0,06,0-0.99,quantile,0.65,115.879313166667
2024-12-22,inc hosp,0,06,0-0.99,quantile,0.7,123.664917333333
2024-12-22,inc hosp,0,06,0-0.99,quantile,0.75,130.330084
2024-12-22,inc hosp,0,06,0-0.99,quantile,0.8,144.735709
2024-12-22,inc hosp,0,06,0-0.99,quantile,0.85,162.051188166667
2024-12-22,inc hosp,0,06,0-0.99,quantile,0.9,184.357334
2024-12-22,inc hosp,0,06,0-0.99,quantile,0.95,212.626834
2024-12-22,inc hosp,0,06,0-0.99,quantile,0.975,273.967709
2024-12-22,inc hosp,0,06,0-0.99,quantile,0.99,345.099484
2024-12-22,inc hosp,0,06,0-0.99,point,NaN,99.9305215
2024-12-22,inc hosp,1,06,0-0.99,quantile,0.01,5.952086
2024-12-22,inc hosp,1,06,0-0.99,quantile,0.025,5.952086
2024-12-22,inc hosp,1,06,0-0.99,quantile,0.05,49.7156319166667
2024-12-22,inc hosp,1,06,0-0.99,quantile,0.1,56.1443985833333
2024-12-22,inc hosp,1,06,0-0.99,quantile,0.15,61.557384
2024-12-22,inc hosp,1,06,0-0.99,quantile,0.2,67.8913444166667
2024-12-22,inc hosp,1,06,0-0.99,quantile,0.25,76.0672548333333
2024-12-22,inc hosp,1,06,0-0.99,quantile,0.3,80.7443631666667
2024-12-22,inc hosp,1,06,0-0.99,quantile,0.35,86.9293423333333
2024-12-22,inc hosp,1,06,0-0.99,quantile,0.4,93.0059715
2024-12-22,inc hosp,1,06,0-0.99,quantile,0.45,98.3241506666667
2024-12-22,inc hosp,1,06,0-0.99,quantile,0.5,102.8116465
2024-12-22,inc hosp,1,06,0-0.99,quantile,0.55,108.487709
2024-12-22,inc hosp,1,06,0-0.99,quantile,0.6,114.968188166667
2024-12-22,inc hosp,1,06,0-0.99,quantile,0.65,123.8413965
2024-12-22,inc hosp,1,06,0-0.99,quantile,0.7,130.966229833333
2024-12-22,inc hosp,1,06,0-0.99,quantile,0.75,144.8218965
2024-12-22,inc hosp,1,06,0-0.99,quantile,0.8,176.924688166667
2024-12-22,inc hosp,1,06,0-0.99,quantile,0.85,211.929125666667
2024-12-22,inc hosp,1,06,0-0.99,quantile,0.9,284.330729833333
2024-12-22,inc hosp,1,06,0-0.99,quantile,0.95,345.700334
2024-12-22,inc hosp,1,06,0-0.99,quantile,0.975,460.520142333333
2024-12-22,inc hosp,1,06,0-0.99,quantile,0.99,514.420936722
2024-12-22,inc hosp,1,06,0-0.99,point,NaN,102.8116465
2024-12-22,inc hosp,2,06,0-0.99,quantile,0.01,5.952086
2024-12-22,inc hosp,2,06,0-0.99,quantile,0.025,5.952086
2024-12-22,inc hosp,2,06,0-0.99,quantile,0.05,40.2497819166667
2024-12-22,inc hosp,2,06,0-0.99,quantile,0.1,49.1344819166667
2024-12-22,inc hosp,2,06,0-0.99,quantile,0.15,57.84762775
2024-12-22,inc hosp,2,06,0-0.99,quantile,0.2,64.3395985833333
2024-12-22,inc hosp,2,06,0-0.99,quantile,0.25,69.0302506666667
2024-12-22,inc hosp,2,06,0-0.99,quantile,0.3,75.9601360833333
2024-12-22,inc hosp,2,06,0-0.99,quantile,0.35,82.6778360833333
2024-12-22,inc hosp,2,06,0-0.99,quantile,0.4,89.7747610833333
