origin_date,target,horizon,location,age_group,output_type,output_type_id,value
2025-02-02,inc hosp,0,06,0-0.99,quantile,0.01,11.9047479166667
2025-02-02,inc hosp,0,06,0-0.99,quantile,0.025,35.0510166666667
2025-02-02,inc hosp,0,06,0-0.99,quantile,0.05,49.11394375
2025-02-02,inc hosp,0,06,0-0.99,quantile,0.1,59.2356395833333
2025-02-02,inc hosp,0,06,0-0.99,quantile,0.15,67.6553375
2025-02-02,inc hosp,0,06,0-0.99,quantile,0.2,73.33016875
2025-02-02,inc hosp,0,06,0-0.99,quantile,0.25,77.7409166666667
2025-02-02,inc hosp,0,06,0-0.99,quantile,0.3,81.6686041666667
2025-02-02,inc hosp,0,06,0-0.99,quantile,0.35,86.1244979166667
2025-02-02,inc hosp,0,06,0-0.99,quantile,0.4,90.44946875
2025-02-02,inc hosp,0,06,0-0.99,quantile,0.45,93.07695625
2025-02-02,inc hosp,0,06,0-0.99,quantile,0.5,95.9798333333333
2025-02-02,inc hosp,0,06,0-0.99,quantile,0.55,99.320625
2025-02-02,inc hosp,0,06,0-0.99,quantile,0.6,104.294875
2025-02-02,inc hosp,0,06,0-0.99,quantile,0.65,107.549479166667
2025-02-02,inc hosp,0,06,0-0.99,quantile,0.7,113.061375
2025-02-02,inc hosp,0,06,0-0.99,quantile,0.75,119.1560625
2025-02-02,inc hosp,0,06,0-0.99,quantile,0.8,123.916895833333
2025-02-02,inc hosp,0,06,0-0.99,quantile,0.85,132.905020833333
2025-02-02,inc hosp,0,06,0-0.99,quantile,0.9,145.545854166667
2025-02-02,inc hosp,0,06,0-0.99,quantile,0.95,162.3236875
2025-02-02,inc hosp,0,06,0-0.99,quantile,0.975,176.754758333333
2025-02-02,inc hosp,0,06,0-0.99,quantile,0.99,251.45756875
2025-02-02,inc hosp,0,06,0-0.99,point,NaN,95.9798333333333
2025-02-02,inc hosp,1,06,0-0.99,quantile,0.01,0
2025-02-02,inc hosp,1,06,0-0.99,quantile,0.025,5.92251458333332
2025-02-02,inc hosp,1,06,0-0.99,quantile,0.05,21.9628291666667
2025-02-02,inc hosp,1,06,0-0.99,quantile,0.1,31.5066583333333
2025-02-02,inc hosp,1,06,0-0.99,quantile,0.15,38.3643104166667
2025-02-02,inc hosp,1,06,0-0.99,quantile,0.2,44.2242395833333
2025-02-02,inc hosp,1,06,0-0.99,quantile,0.25,49.4927583333333
2025-02-02,inc hosp,1,06,0-0.99,quantile,0.3,54.4542854166667
2025-02-02,inc hosp,1,06,0-0.99,quantile,0.35,59.0095
2025-02-02,inc hosp,1,06,0-0.99,quantile,0.4,64.3412229166667
2025-02-02,inc hosp,1,06,0-0.99,quantile,0.45,66.5714270833333
2025-02-02,inc hosp,1,06,0-0.99,quantile,0.5,70.0702291666667
2025-02-02,inc hosp,1,06,0-0.99,quantile,0.55,73.0580625
2025-02-02,inc hosp,1,06,0-0.99,quantile,0.6,77.404375
2025-02-02,inc hosp,1,06,0-0.99,quantile,0.65,82.4114583333333
2025-02-02,inc hosp,1,06,0-0.99,quantile,0.7,87.5170416666667
2025-02-02,inc hosp,1,06,0-0.99,quantile,0.75,93.3983125
2025-02-02,inc hosp,1,06,0-0.99,quantile,0.8,100.006020833333
2025-02-02,inc hosp,1,06,0-0.99,quantile,0.85,107.122645833333
2025-02-02,inc hosp,1,06,0-0.99,quantile,0.9,114.653791666667
2025-02-02,inc hosp,1,06,0-0.99,quantile,0.95,128.755708333333
2025-02-02,inc hosp,1,06,0-0.99,quantile,0.975,159.427377083333
2025-02-02,inc hosp,1,06,0-0.99,quantile,0.99,192.32063125
2025-02-02,inc hosp,1,06,0-0.99,point,NaN,70.0702291666667
2025-02-02,inc hosp,2,06,0-0.99,quantile,0.01,0
2025-02-02,inc hosp,2,06,0-0.99,quantile,0.025,0
2025-02-02,inc hosp,2,06,0-0.99,quantile,0.05,0
2025-02-02,inc hosp,2,06,0-0.99,quantile,0.1,5.45874375
2025-02-02,inc hosp,2,06,0-0.99,quantile,0.15,11.4947416666667
2025-02-02,inc hosp,2,06,0-0.99,quantile,0.2,17.5533125
2025-02-02,inc hosp,2,06,0-0.99,quantile,0.25,23.1017354166667
2025-02-02,inc hosp,2,06,0-0.99,quantile,0.3,26.4154395833333
2025-02-02,inc hosp,2,06,0-0.99,quantile,0.35,30.8261875
2025-02-02,inc hosp,2,06,0-0.99,quantile,0.4,35.9953854166667
2025-02-02,inc hosp,2,06,0-0.99,quantile,0.45,40.3790458333333
2025-02-02,inc hosp,2,06,0-0.99,quantile,0.5,44.77625
2025-02-02,inc hosp,2,06,0-0.99,quantile,0.55,46.9637708333333
2025-02-02,inc hosp,2,06,0-0.99,quantile,0.6,50.7067708333333
2025-02-02,inc hosp,2,06,0-0.99,quantile,0.65,54.4497708333333
2025-02-02,inc hosp,2,06,0-0.99,quantile,0.7,59.9288333333333
2025-02-02,inc hosp,2,06,0-0.99,quantile,0.75,65.4161041666667
2025-02-02,inc hosp,2,06,0-0.99,quantile,0.8,75.4302708333333
2025-02-02,inc hosp,2,06,0-0.99,quantile,0.85,80.1213333333333
2025-02-02,inc hosp,2,06,0-0.99,quantile,0.9,88.5923333333333
2025-02-02,inc hosp,2,06,0-0.99,quantile,0.95,106.359270833333
2025-02-02,inc hosp,2,06,0-0.99,quantile,0.975,125.343504166667
2025-02-02,inc hosp,2,06,0-0.99,quantile,0.99,146.995445833333
2025-02-02,inc hosp,2,06,0-0.99,point,NaN,44.77625
2025-02-02,inc hosp,3,06,0-0.99,quantile,0.01,0
2025-02-02,inc hosp,3,06,0-0.99,quantile,0.025,0
2025-02-02,inc hosp,3,06,0-0.99,quantile,0.05,0
2025-02-02,inc hosp,3,06,0-0.99,quantile,0.1,0
2025-02-02,inc hosp,3,06,0-0.99,quantile,0.15,0
2025-02-02,inc hosp,3,06,0-0.99,quantile,0.2,0
2025-02-02,inc hosp,3,06,0-0.99,quantile,0.25,0.403641666666662
2025-02-02,inc hosp,3,06,0-0.99,quantile,0.3,4.65637916666667
2025-02-02,inc hosp,3,06,0-0.99,quantile,0.35,8.56149375
2025-02-02,inc hosp,3,06,0-0.99,quantile,0.4,11.7397604166667
2025-02-02,inc hosp,3,06,0-0.99,quantile,0.45,16.6245395833333
2025-02-02,inc hosp,3,06,0-0.99,quantile,0.5,21.3783958333333
2025-02-02,inc hosp,3,06,0-0.99,quantile,0.55,24.214375
2025-02-02,inc hosp,3,06,0-0.99,quantile,0.6,27.1570625
2025-02-02,inc hosp,3,06,0-0.99,quantile,0.65,30.1818333333333
2025-02-02,inc hosp,3,06,0-0.99,quantile,0.7,36.4242708333333
2025-02-02,inc hosp,3,06,0-0.99,quantile,0.75,41.156375
2025-02-02,inc hosp,3,06,0-0.99,quantile,0.8,49.9680208333333
2025-02-02,inc hosp,3,06,0-0.99,quantile,0.85,54.9135416666667
2025-02-02,inc hosp,3,06,0-0.99,quantile,0.9,61.890625
2025-02-02,inc hosp,3,06,0-0.99,quantile,0.95,74.5519791666667
2025-02-02,inc hosp,3,06,0-0.99,quantile,0.975,95.0970270833333
2025-02-02,inc hosp,3,06,0-0.99,quantile,0.99,118.839220833333
2025-02-02,inc hosp,3,06,0-0.99,point,NaN,21.3783958333333
2025-02-02,inc hosp,4,06,0-0.99,quantile,0.01,0
2025-02-02,inc hosp,4,06,0-0.99,quantile,0.025,0
2025-02-02,inc hosp,4,06,0-0.99,quantile,0.05,0
2025-02-02,inc hosp,4,06,0-0.99,quantile,0.1,0
2025-02-02,inc hosp,4,06,0-0.99,quantile,0.15,0
2025-02-02,inc hosp,4,06,0-0.99,quantile,0.2,0
