origin_date,target,horizon,location,age_group,output_type,output_type_id,value
2024-03-17,inc hosp,0,06,0-0.99,quantile,0.01,0
2024-03-17,inc hosp,0,06,0-0.99,quantile,0.025,0
2024-03-17,inc hosp,0,06,0-0.99,quantile,0.05,0.363110749999997
2024-03-17,inc hosp,0,06,0-0.99,quantile,0.1,4.62323575
2024-03-17,inc hosp,0,06,0-0.99,quantile,0.15,9.10498575
2024-03-17,inc hosp,0,06,0-0.99,quantile,0.2,12.28161075
2024-03-17,inc hosp,0,06,0-0.99,quantile,0.25,16.36936075
2024-03-17,inc hosp,0,06,0-0.99,quantile,0.3,19.05348575
2024-03-17,inc hosp,0,06,0-0.99,quantile,0.35,22.30398575
2024-03-17,inc hosp,0,06,0-0.99,quantile,0.4,27.89386075
2024-03-17,inc hosp,0,06,0-0.99,quantile,0.45,30.40561075
2024-03-17,inc hosp,0,06,0-0.99,quantile,0.5,35.05973575
2024-03-17,inc hosp,0,06,0-0.99,quantile,0.55,37.8834024166667
2024-03-17,inc hosp,0,06,0-0.99,quantile,0.6,39.44298575
2024-03-17,inc hosp,0,06,0-0.99,quantile,0.65,42.9561524166667
2024-03-17,inc hosp,0,06,0-0.99,quantile,0.7,45.89473575
2024-03-17,inc hosp,0,06,0-0.99,quantile,0.75,51.7226524166667
2024-03-17,inc hosp,0,06,0-0.99,quantile,0.8,57.56698575
2024-03-17,inc hosp,0,06,0-0.99,quantile,0.85,67.56473575
2024-03-17,inc hosp,0,06,0-0.99,quantile,0.9,84.30973575
2024-03-17,inc hosp,0,06,0-0.99,quantile,0.95,111.265902416667
2024-03-17,inc hosp,0,06,0-0.99,quantile,0.975,179.36223575
2024-03-17,inc hosp,0,06,0-0.99,quantile,0.99,202.455265716
2024-03-17,inc hosp,0,06,0-0.99,point,NaN,35.05973575
2024-03-17,inc hosp,1,06,0-0.99,quantile,0.01,0
2024-03-17,inc hosp,1,06,0-0.99,quantile,0.025,0
2024-03-17,inc hosp,1,06,0-0.99,quantile,0.05,0
2024-03-17,inc hosp,1,06,0-0.99,quantile,0.1,1.24961075
2024-03-17,inc hosp,1,06,0-0.99,quantile,0.15,6.27311075
2024-03-17,inc hosp,1,06,0-0.99,quantile,0.2,10.26236075
2024-03-17,inc hosp,1,06,0-0.99,quantile,0.25,13.90686075
2024-03-17,inc hosp,1,06,0-0.99,quantile,0.3,17.79761075
2024-03-17,inc hosp,1,06,0-0.99,quantile,0.35,21.86073575
2024-03-17,inc hosp,1,06,0-0.99,quantile,0.4,27.47523575
2024-03-17,inc hosp,1,06,0-0.99,quantile,0.45,33.77923575
2024-03-17,inc hosp,1,06,0-0.99,quantile,0.5,37.52223575
2024-03-17,inc hosp,1,06,0-0.99,quantile,0.55,42.25023575
2024-03-17,inc hosp,1,06,0-0.99,quantile,0.6,47.4871524166667
2024-03-17,inc hosp,1,06,0-0.99,quantile,0.65,52.1166524166667
2024-03-17,inc hosp,1,06,0-0.99,quantile,0.7,59.1758190833333
2024-03-17,inc hosp,1,06,0-0.99,quantile,0.75,66.82598575
2024-03-17,inc hosp,1,06,0-0.99,quantile,0.8,72.9494024166667
2024-03-17,inc hosp,1,06,0-0.99,quantile,0.85,86.3454024166667
2024-03-17,inc hosp,1,06,0-0.99,quantile,0.9,112.907569083333
2024-03-17,inc hosp,1,06,0-0.99,quantile,0.95,144.24698575
2024-03-17,inc hosp,1,06,0-0.99,quantile,0.975,199.38776169
2024-03-17,inc hosp,1,06,0-0.99,quantile,0.99,202.455265716
2024-03-17,inc hosp,1,06,0-0.99,point,NaN,37.52223575
2024-03-17,inc hosp,2,06,0-0.99,quantile,0.01,0
2024-03-17,inc hosp,2,06,0-0.99,quantile,0.025,0
2024-03-17,inc hosp,2,06,0-0.99,quantile,0.05,0
2024-03-17,inc hosp,2,06,0-0.99,quantile,0.1,0
2024-03-17,inc hosp,2,06,0-0.99,quantile,0.15,2.59577741666666
2024-03-17,inc hosp,2,06,0-0.99,quantile,0.2,6.21565241666667
2024-03-17,inc hosp,2,06,0-0.99,quantile,0.25,11.3376524166667
2024-03-17,inc hosp,2,06,0-0.99,quantile,0.3,14.3172774166667
2024-03-17,inc hosp,2,06,0-0.99,quantile,0.35,21.1137774166667
2024-03-17,inc hosp,2,06,0-0.99,quantile,0.4,28.7229024166667
2024-03-17,inc hosp,2,06,0-0.99,quantile,0.45,34.4605274166667
2024-03-17,inc hosp,2,06,0-0.99,quantile,0.5,41.6756524166667
