origin_date,target,horizon,location,age_group,output_type,output_type_id,value
2025-04-27,inc hosp,0,06,0-0.99,quantile,0.01,0
2025-04-27,inc hosp,0,06,0-0.99,quantile,0.025,0
2025-04-27,inc hosp,0,06,0-0.99,quantile,0.05,0
2025-04-27,inc hosp,0,06,0-0.99,quantile,0.1,0
2025-04-27,inc hosp,0,06,0-0.99,quantile,0.15,0
2025-04-27,inc hosp,0,06,0-0.99,quantile,0.2,0
2025-04-27,inc hosp,0,06,0-0.99,quantile,0.25,0
2025-04-27,inc hosp,0,06,0-0.99,quantile,0.3,0
2025-04-27,inc hosp,0,06,0-0.99,quantile,0.35,0.7051625
2025-04-27,inc hosp,0,06,0-0.99,quantile,0.4,1.9856625
2025-04-27,inc hosp,0,06,0-0.99,quantile,0.45,3.53539583333333
2025-04-27,inc hosp,0,06,0-0.99,quantile,0.5,4.7830625
2025-04-27,inc hosp,0,06,0-0.99,quantile,0.55,6.4772625
2025-04-27,inc hosp,0,06,0-0.99,quantile,0.6,8.57859583333333
2025-04-27,inc hosp,0,06,0-0.99,quantile,0.65,11.0148291666667
2025-04-27,inc hosp,0,06,0-0.99,quantile,0.7,13.2343625
2025-04-27,inc hosp,0,06,0-0.99,quantile,0.75,15.4801625
2025-04-27,inc hosp,0,06,0-0.99,quantile,0.8,17.9623625
2025-04-27,inc hosp,0,06,0-0.99,quantile,0.85,20.2409958333333
2025-04-27,inc hosp,0,06,0-0.99,quantile,0.9,26.9783958333333
2025-04-27,inc hosp,0,06,0-0.99,quantile,0.95,33.2561291666667
2025-04-27,inc hosp,0,06,0-0.99,quantile,0.975,51.0452291666667
2025-04-27,inc hosp,0,06,0-0.99,quantile,0.99,64.3164625
2025-04-27,inc hosp,0,06,0-0.99,point,NaN,4.7830625
2025-04-27,inc hosp,1,06,0-0.99,quantile,0.01,0
2025-04-27,inc hosp,1,06,0-0.99,quantile,0.025,0
2025-04-27,inc hosp,1,06,0-0.99,quantile,0.05,0
2025-04-27,inc hosp,1,06,0-0.99,quantile,0.1,0
2025-04-27,inc hosp,1,06,0-0.99,quantile,0.15,0
2025-04-27,inc hosp,1,06,0-0.99,quantile,0.2,0
2025-04-27,inc hosp,1,06,0-0.99,quantile,0.25,0
