origin_date,target,horizon,location,age_group,output_type,output_type_id,value
2024-03-10,inc hosp,0,06,0-0.99,quantile,0.01,0
2024-03-10,inc hosp,0,06,0-0.99,quantile,0.025,0
2024-03-10,inc hosp,0,06,0-0.99,quantile,0.05,12.5751666666667
2024-03-10,inc hosp,0,06,0-0.99,quantile,0.1,14.9391666666667
2024-03-10,inc hosp,0,06,0-0.99,quantile,0.15,16.9584166666667
2024-03-10,inc hosp,0,06,0-0.99,quantile,0.2,19.0925833333333
2024-03-10,inc hosp,0,06,0-0.99,quantile,0.25,20.8491666666667
2024-03-10,inc hosp,0,06,0-0.99,quantile,0.3,22.8848333333333
2024-03-10,inc hosp,0,06,0-0.99,quantile,0.35,25.3145
2024-03-10,inc hosp,0,06,0-0.99,quantile,0.4,27.33375
2024-03-10,inc hosp,0,06,0-0.99,quantile,0.45,31.0931666666667
2024-03-10,inc hosp,0,06,0-0.99,quantile,0.5,33.1288333333333
2024-03-10,inc hosp,0,06,0-0.99,quantile,0.55,36.69125
2024-03-10,inc hosp,0,06,0-0.99,quantile,0.6,39.6955
2024-03-10,inc hosp,0,06,0-0.99,quantile,0.65,42.749
2024-03-10,inc hosp,0,06,0-0.99,quantile,0.7,46.1800833333333
2024-03-10,inc hosp,0,06,0-0.99,quantile,0.75,50.3170833333333
2024-03-10,inc hosp,0,06,0-0.99,quantile,0.8,56.6703333333333
2024-03-10,inc hosp,0,06,0-0.99,quantile,0.85,63.9921666666667
2024-03-10,inc hosp,0,06,0-0.99,quantile,0.9,73.8585833333333
2024-03-10,inc hosp,0,06,0-0.99,quantile,0.95,96.2345
2024-03-10,inc hosp,0,06,0-0.99,quantile,0.975,170.339333333333
2024-03-10,inc hosp,0,06,0-0.99,quantile,0.99,204.5002684
2024-03-10,inc hosp,0,06,0-0.99,point,NaN,33.1288333333333
2024-03-10,inc hosp,1,06,0-0.99,quantile,0.01,0
2024-03-10,inc hosp,1,06,0-0.99,quantile,0.025,0
2024-03-10,inc hosp,1,06,0-0.99,quantile,0.05,10.9335
2024-03-10,inc hosp,1,06,0-0.99,quantile,0.1,14.1019166666667
