origin_date,target,horizon,location,age_group,output_type,output_type_id,value
2025-03-02,inc hosp,0,06,0-0.99,quantile,0.01,0
2025-03-02,inc hosp,0,06,0-0.99,quantile,0.025,4.301525
2025-03-02,inc hosp,0,06,0-0.99,quantile,0.05,7.4904625
2025-03-02,inc hosp,0,06,0-0.99,quantile,0.1,13.0869041666667
2025-03-02,inc hosp,0,06,0-0.99,quantile,0.15,15.5346291666667
2025-03-02,inc hosp,0,06,0-0.99,quantile,0.2,17.6835708333333
2025-03-02,inc hosp,0,06,0-0.99,quantile,0.25,19.8554958333333
2025-03-02,inc hosp,0,06,0-0.99,quantile,0.3,22.090625
2025-03-02,inc hosp,0,06,0-0.99,quantile,0.35,23.5960333333333
2025-03-02,inc hosp,0,06,0-0.99,quantile,0.4,25.0267458333333
2025-03-02,inc hosp,0,06,0-0.99,quantile,0.45,27.0320416666667
2025-03-02,inc hosp,0,06,0-0.99,quantile,0.5,29.1867291666667
2025-03-02,inc hosp,0,06,0-0.99,quantile,0.55,31.0713625
2025-03-02,inc hosp,0,06,0-0.99,quantile,0.6,32.9617416666667
2025-03-02,inc hosp,0,06,0-0.99,quantile,0.65,35.6278083333333
2025-03-02,inc hosp,0,06,0-0.99,quantile,0.7,37.8342083333333
2025-03-02,inc hosp,0,06,0-0.99,quantile,0.75,40.1670166666667
2025-03-02,inc hosp,0,06,0-0.99,quantile,0.8,44.4763916666667
2025-03-02,inc hosp,0,06,0-0.99,quantile,0.85,47.84345
2025-03-02,inc hosp,0,06,0-0.99,quantile,0.9,53.4801125
2025-03-02,inc hosp,0,06,0-0.99,quantile,0.95,64.9602875
2025-03-02,inc hosp,0,06,0-0.99,quantile,0.975,78.802
2025-03-02,inc hosp,0,06,0-0.99,quantile,0.99,84.7834125
2025-03-02,inc hosp,0,06,0-0.99,point,NaN,29.1867291666667
2025-03-02,inc hosp,1,06,0-0.99,quantile,0.01,0
2025-03-02,inc hosp,1,06,0-0.99,quantile,0.025,0
2025-03-02,inc hosp,1,06,0-0.99,quantile,0.05,0
2025-03-02,inc hosp,1,06,0-0.99,quantile,0.1,4.51165833333333
2025-03-02,inc hosp,1,06,0-0.99,quantile,0.15,7.2639125
2025-03-02,inc hosp,1,06,0-0.99,quantile,0.2,9.75185833333333
2025-03-02,inc hosp,1,06,0-0.99,quantile,0.25,11.6709666666667
2025-03-02,inc hosp,1,06,0-0.99,quantile,0.3,13.038475
2025-03-02,inc hosp,1,06,0-0.99,quantile,0.35,15.2333833333333
2025-03-02,inc hosp,1,06,0-0.99,quantile,0.4,16.2676333333333
2025-03-02,inc hosp,1,06,0-0.99,quantile,0.45,19.0428708333333
2025-03-02,inc hosp,1,06,0-0.99,quantile,0.5,20.8183333333333
2025-03-02,inc hosp,1,06,0-0.99,quantile,0.55,23.4097041666667
2025-03-02,inc hosp,1,06,0-0.99,quantile,0.6,25.0932333333333
2025-03-02,inc hosp,1,06,0-0.99,quantile,0.65,28.3223916666667
2025-03-02,inc hosp,1,06,0-0.99,quantile,0.7,30.4368583333333
2025-03-02,inc hosp,1,06,0-0.99,quantile,0.75,34.7060125
2025-03-02,inc hosp,1,06,0-0.99,quantile,0.8,40.9804625
2025-03-02,inc hosp,1,06,0-0.99,quantile,0.85,45.0082916666667
2025-03-02,inc hosp,1,06,0-0.99,quantile,0.9,49.5072791666667
2025-03-02,inc hosp,1,06,0-0.99,quantile,0.95,63.7971666666667
2025-03-02,inc hosp,1,06,0-0.99,quantile,0.975,95.8704083333333
2025-03-02,inc hosp,1,06,0-0.99,quantile,0.99,107.028816666667
2025-03-02,inc hosp,1,06,0-0.99,point,NaN,20.8183333333333
2025-03-02,inc hosp,2,06,0-0.99,quantile,0.01,0
2025-03-02,inc hosp,2,06,0-0.99,quantile,0.025,0
2025-03-02,inc hosp,2,06,0-0.99,quantile,0.05,0
2025-03-02,inc hosp,2,06,0-0.99,quantile,0.1,0
2025-03-02,inc hosp,2,06,0-0.99,quantile,0.15,1.06744166666667
2025-03-02,inc hosp,2,06,0-0.99,quantile,0.2,2.35450833333333
2025-03-02,inc hosp,2,06,0-0.99,quantile,0.25,4.35980416666667
2025-03-02,inc hosp,2,06,0-0.99,quantile,0.3,6.87647916666667
2025-03-02,inc hosp,2,06,0-0.99,quantile,0.35,8.28995416666667
2025-03-02,inc hosp,2,06,0-0.99,quantile,0.4,9.78387083333333
2025-03-02,inc hosp,2,06,0-0.99,quantile,0.45,10.8353583333333
2025-03-02,inc hosp,2,06,0-0.99,quantile,0.5,13.4554583333333
2025-03-02,inc hosp,2,06,0-0.99,quantile,0.55,16.0985416666667
2025-03-02,inc hosp,2,06,0-0.99,quantile,0.6,19.7528916666667
2025-03-02,inc hosp,2,06,0-0.99,quantile,0.65,22.395975
2025-03-02,inc hosp,2,06,0-0.99,quantile,0.7,25.085025
2025-03-02,inc hosp,2,06,0-0.99,quantile,0.75,28.9921916666667
2025-03-02,inc hosp,2,06,0-0.99,quantile,0.8,35.4849833333333
2025-03-02,inc hosp,2,06,0-0.99,quantile,0.85,39.9667333333333
2025-03-02,inc hosp,2,06,0-0.99,quantile,0.9,46.2584208333333
2025-03-02,inc hosp,2,06,0-0.99,quantile,0.95,64.6048666666667
