origin_date,target,horizon,location,age_group,output_type,output_type_id,value
2024-12-15,inc hosp,0,06,0-0.99,quantile,0.01,5.952086
2024-12-15,inc hosp,0,06,0-0.99,quantile,0.025,5.952086
2024-12-15,inc hosp,0,06,0-0.99,quantile,0.05,43.3029410833333
2024-12-15,inc hosp,0,06,0-0.99,quantile,0.1,51.1899181666667
2024-12-15,inc hosp,0,06,0-0.99,quantile,0.15,59.4064598333333
2024-12-15,inc hosp,0,06,0-0.99,quantile,0.2,63.46507025
2024-12-15,inc hosp,0,06,0-0.99,quantile,0.25,67.9119348333333
2024-12-15,inc hosp,0,06,0-0.99,quantile,0.3,72.2639931666667
2024-12-15,inc hosp,0,06,0-0.99,quantile,0.35,77.2977535833333
2024-12-15,inc hosp,0,06,0-0.99,quantile,0.4,80.25932025
2024-12-15,inc hosp,0,06,0-0.99,quantile,0.45,85.9883265
2024-12-15,inc hosp,0,06,0-0.99,quantile,0.5,90.7466973333333
2024-12-15,inc hosp,0,06,0-0.99,quantile,0.55,94.8590723333333
2024-12-15,inc hosp,0,06,0-0.99,quantile,0.6,98.2655306666667
2024-12-15,inc hosp,0,06,0-0.99,quantile,0.65,103.568114
2024-12-15,inc hosp,0,06,0-0.99,quantile,0.7,108.255072333333
2024-12-15,inc hosp,0,06,0-0.99,quantile,0.75,113.894197333333
2024-12-15,inc hosp,0,06,0-0.99,quantile,0.8,121.7536765
2024-12-15,inc hosp,0,06,0-0.99,quantile,0.85,133.0565515
2024-12-15,inc hosp,0,06,0-0.99,quantile,0.9,140.628739
2024-12-15,inc hosp,0,06,0-0.99,quantile,0.95,172.2595515
2024-12-15,inc hosp,0,06,0-0.99,quantile,0.975,201.42170775
2024-12-15,inc hosp,0,06,0-0.99,quantile,0.99,286.69315775
2024-12-15,inc hosp,0,06,0-0.99,point,NaN,90.7466973333333
2024-12-15,inc hosp,1,06,0-0.99,quantile,0.01,5.952086
2024-12-15,inc hosp,1,06,0-0.99,quantile,0.025,5.952086
2024-12-15,inc hosp,1,06,0-0.99,quantile,0.05,43.0345285833333
2024-12-15,inc hosp,1,06,0-0.99,quantile,0.1,54.027539
2024-12-15,inc hosp,1,06,0-0.99,quantile,0.15,65.4494348333333
2024-12-15,inc hosp,1,06,0-0.99,quantile,0.2,73.6704910833333
2024-12-15,inc hosp,1,06,0-0.99,quantile,0.25,80.464939
2024-12-15,inc hosp,1,06,0-0.99,quantile,0.3,87.8101660833333
2024-12-15,inc hosp,1,06,0-0.99,quantile,0.35,94.0402910833333
2024-12-15,inc hosp,1,06,0-0.99,quantile,0.4,101.82343275
2024-12-15,inc hosp,1,06,0-0.99,quantile,0.45,107.444089
2024-12-15,inc hosp,1,06,0-0.99,quantile,0.5,114.604218166667
2024-12-15,inc hosp,1,06,0-0.99,quantile,0.55,122.894634833333
2024-12-15,inc hosp,1,06,0-0.99,quantile,0.6,128.710239
2024-12-15,inc hosp,1,06,0-0.99,quantile,0.65,135.560093166667
2024-12-15,inc hosp,1,06,0-0.99,quantile,0.7,143.218468166667
2024-12-15,inc hosp,1,06,0-0.99,quantile,0.75,153.552759833333
2024-12-15,inc hosp,1,06,0-0.99,quantile,0.8,159.187780666667
2024-12-15,inc hosp,1,06,0-0.99,quantile,0.85,174.639968166667
2024-12-15,inc hosp,1,06,0-0.99,quantile,0.9,209.283239
2024-12-15,inc hosp,1,06,0-0.99,quantile,0.95,267.172509833333
2024-12-15,inc hosp,1,06,0-0.99,quantile,0.975,327.6383765
2024-12-15,inc hosp,1,06,0-0.99,quantile,0.99,385.623684833333
2024-12-15,inc hosp,1,06,0-0.99,point,NaN,114.604218166667
2024-12-15,inc hosp,2,06,0-0.99,quantile,0.01,5.952086
2024-12-15,inc hosp,2,06,0-0.99,quantile,0.025,5.952086
2024-12-15,inc hosp,2,06,0-0.99,quantile,0.05,37.9790160833333
2024-12-15,inc hosp,2,06,0-0.99,quantile,0.1,53.9470973333333
2024-12-15,inc hosp,2,06,0-0.99,quantile,0.15,66.4750660833333
2024-12-15,inc hosp,2,06,0-0.99,quantile,0.2,77.8969619166667
2024-12-15,inc hosp,2,06,0-0.99,quantile,0.25,87.7568119166667
2024-12-15,inc hosp,2,06,0-0.99,quantile,0.3,97.5083119166667
2024-12-15,inc hosp,2,06,0-0.99,quantile,0.35,107.851222333333
2024-12-15,inc hosp,2,06,0-0.99,quantile,0.4,115.45829525
2024-12-15,inc hosp,2,06,0-0.99,quantile,0.45,126.686064
2024-12-15,inc hosp,2,06,0-0.99,quantile,0.5,134.595614
2024-12-15,inc hosp,2,06,0-0.99,quantile,0.55,144.2116765
2024-12-15,inc hosp,2,06,0-0.99,quantile,0.6,151.455530666667
2024-12-15,inc hosp,2,06,0-0.99,quantile,0.65,160.722739
2024-12-15,inc hosp,2,06,0-0.99,quantile,0.7,170.544009833333
2024-12-15,inc hosp,2,06,0-0.99,quantile,0.75,185.770468166667
2024-12-15,inc hosp,2,06,0-0.99,quantile,0.8,199.425030666667
2024-12-15,inc hosp,2,06,0-0.99,quantile,0.85,221.562905666667
2024-12-15,inc hosp,2,06,0-0.99,quantile,0.9,259.772697333333
2024-12-15,inc hosp,2,06,0-0.99,quantile,0.95,365.225155666667
2024-12-15,inc hosp,2,06,0-0.99,quantile,0.975,430.91932025
2024-12-15,inc hosp,2,06,0-0.99,quantile,0.99,485.143980666667
2024-12-15,inc hosp,2,06,0-0.99,point,NaN,134.595614
2024-12-15,inc hosp,3,06,0-0.99,quantile,0.01,3.34067024999999
2024-12-15,inc hosp,3,06,0-0.99,quantile,0.025,5.952086
2024-12-15,inc hosp,3,06,0-0.99,quantile,0.05,33.43488275
2024-12-15,inc hosp,3,06,0-0.99,quantile,0.1,49.7189848333333
2024-12-15,inc hosp,3,06,0-0.99,quantile,0.15,63.4433181666667
2024-12-15,inc hosp,3,06,0-0.99,quantile,0.2,80.2014515
2024-12-15,inc hosp,3,06,0-0.99,quantile,0.25,88.9597431666667
2024-12-15,inc hosp,3,06,0-0.99,quantile,0.3,102.219074416667
2024-12-15,inc hosp,3,06,0-0.99,quantile,0.35,117.717639
2024-12-15,inc hosp,3,06,0-0.99,quantile,0.4,126.548164
2024-12-15,inc hosp,3,06,0-0.99,quantile,0.45,139.07613275
2024-12-15,inc hosp,3,06,0-0.99,quantile,0.5,146.990197333333
2024-12-15,inc hosp,3,06,0-0.99,quantile,0.55,155.892134833333
2024-12-15,inc hosp,3,06,0-0.99,quantile,0.6,165.9801765
2024-12-15,inc hosp,3,06,0-0.99,quantile,0.65,178.678468166667
2024-12-15,inc hosp,3,06,0-0.99,quantile,0.7,191.2700515
2024-12-15,inc hosp,3,06,0-0.99,quantile,0.75,207.657989
2024-12-15,inc hosp,3,06,0-0.99,quantile,0.8,225.273072333333
2024-12-15,inc hosp,3,06,0-0.99,quantile,0.85,250.361843166667
2024-12-15,inc hosp,3,06,0-0.99,quantile,0.9,282.624697333333
