origin_date,target,horizon,location,age_group,output_type,output_type_id,value
2024-12-08,inc hosp,0,06,0-0.99,quantile,0.01,5.952086
2024-12-08,inc hosp,0,06,0-0.99,quantile,0.025,5.952086
2024-12-08,inc hosp,0,06,0-0.99,quantile,0.05,50.1781990833333
2024-12-08,inc hosp,0,06,0-0.99,quantile,0.1,54.7420324166667
2024-12-08,inc hosp,0,06,0-0.99,quantile,0.15,58.93649075
2024-12-08,inc hosp,0,06,0-0.99,quantile,0.2,63.1309490833333
2024-12-08,inc hosp,0,06,0-0.99,quantile,0.25,65.7740324166667
2024-12-08,inc hosp,0,06,0-0.99,quantile,0.3,69.3118240833333
2024-12-08,inc hosp,0,06,0-0.99,quantile,0.35,73.4939699166667
2024-12-08,inc hosp,0,06,0-0.99,quantile,0.4,77.8033449166667
2024-12-08,inc hosp,0,06,0-0.99,quantile,0.45,80.28636575
2024-12-08,inc hosp,0,06,0-0.99,quantile,0.5,85.5520115833333
2024-12-08,inc hosp,0,06,0-0.99,quantile,0.55,89.1103240833333
2024-12-08,inc hosp,0,06,0-0.99,quantile,0.6,92.57424075
2024-12-08,inc hosp,0,06,0-0.99,quantile,0.65,94.6878865833333
2024-12-08,inc hosp,0,06,0-0.99,quantile,0.7,98.8125740833333
2024-12-08,inc hosp,0,06,0-0.99,quantile,0.75,104.89905325
2024-12-08,inc hosp,0,06,0-0.99,quantile,0.8,109.347969916667
2024-12-08,inc hosp,0,06,0-0.99,quantile,0.85,116.526157416667
2024-12-08,inc hosp,0,06,0-0.99,quantile,0.9,125.259824083333
2024-12-08,inc hosp,0,06,0-0.99,quantile,0.95,149.60574075
2024-12-08,inc hosp,0,06,0-0.99,quantile,0.975,179.627719916667
2024-12-08,inc hosp,0,06,0-0.99,quantile,0.99,219.45455325
2024-12-08,inc hosp,0,06,0-0.99,point,NaN,85.5520115833333
2024-12-08,inc hosp,1,06,0-0.99,quantile,0.01,5.952086
2024-12-08,inc hosp,1,06,0-0.99,quantile,0.025,5.952086
2024-12-08,inc hosp,1,06,0-0.99,quantile,0.05,50.2274490833333
2024-12-08,inc hosp,1,06,0-0.99,quantile,0.1,58.2059490833333
2024-12-08,inc hosp,1,06,0-0.99,quantile,0.15,65.7781365833333
2024-12-08,inc hosp,1,06,0-0.99,quantile,0.2,75.4926990833333
2024-12-08,inc hosp,1,06,0-0.99,quantile,0.25,80.3684490833333
2024-12-08,inc hosp,1,06,0-0.99,quantile,0.3,85.56842825
2024-12-08,inc hosp,1,06,0-0.99,quantile,0.35,92.98055325
2024-12-08,inc hosp,1,06,0-0.99,quantile,0.4,97.74549075
