origin_date,target,horizon,location,age_group,output_type,output_type_id,value
2025-01-12,inc hosp,0,06,0-0.99,quantile,0.01,102.953470833333
2025-01-12,inc hosp,0,06,0-0.99,quantile,0.025,117.070572916667
2025-01-12,inc hosp,0,06,0-0.99,quantile,0.05,126.6098875
2025-01-12,inc hosp,0,06,0-0.99,quantile,0.1,140.605095833333
2025-01-12,inc hosp,0,06,0-0.99,quantile,0.15,147.079008333333
2025-01-12,inc hosp,0,06,0-0.99,quantile,0.2,152.853160416667
2025-01-12,inc hosp,0,06,0-0.99,quantile,0.25,157.295510416667
2025-01-12,inc hosp,0,06,0-0.99,quantile,0.3,160.094552083333
2025-01-12,inc hosp,0,06,0-0.99,quantile,0.35,163.891316666667
2025-01-12,inc hosp,0,06,0-0.99,quantile,0.4,167.36303125
2025-01-12,inc hosp,0,06,0-0.99,quantile,0.45,171.4667875
2025-01-12,inc hosp,0,06,0-0.99,quantile,0.5,174.699229166667
2025-01-12,inc hosp,0,06,0-0.99,quantile,0.55,178.4750625
2025-01-12,inc hosp,0,06,0-0.99,quantile,0.6,180.276791666667
2025-01-12,inc hosp,0,06,0-0.99,quantile,0.65,183.244104166667
2025-01-12,inc hosp,0,06,0-0.99,quantile,0.7,186.634145833333
2025-01-12,inc hosp,0,06,0-0.99,quantile,0.75,189.6301875
2025-01-12,inc hosp,0,06,0-0.99,quantile,0.8,194.7645
2025-01-12,inc hosp,0,06,0-0.99,quantile,0.85,202.1889375
2025-01-12,inc hosp,0,06,0-0.99,quantile,0.9,216.479645833333
2025-01-12,inc hosp,0,06,0-0.99,quantile,0.95,267.9130625
2025-01-12,inc hosp,0,06,0-0.99,quantile,0.975,322.420910416667
2025-01-12,inc hosp,0,06,0-0.99,quantile,0.99,374.31153125
2025-01-12,inc hosp,0,06,0-0.99,point,NaN,174.699229166667
2025-01-12,inc hosp,1,06,0-0.99,quantile,0.01,74.5719270833333
2025-01-12,inc hosp,1,06,0-0.99,quantile,0.025,87.05475
2025-01-12,inc hosp,1,06,0-0.99,quantile,0.05,98.8332979166667
2025-01-12,inc hosp,1,06,0-0.99,quantile,0.1,118.607172916667
2025-01-12,inc hosp,1,06,0-0.99,quantile,0.15,125.663466666667
2025-01-12,inc hosp,1,06,0-0.99,quantile,0.2,131.78975625
2025-01-12,inc hosp,1,06,0-0.99,quantile,0.25,136.087639583333
2025-01-12,inc hosp,1,06,0-0.99,quantile,0.3,140.936302083333
2025-01-12,inc hosp,1,06,0-0.99,quantile,0.35,145.505060416667
2025-01-12,inc hosp,1,06,0-0.99,quantile,0.4,149.821002083333
2025-01-12,inc hosp,1,06,0-0.99,quantile,0.45,154.88185
2025-01-12,inc hosp,1,06,0-0.99,quantile,0.5,158.475458333333
2025-01-12,inc hosp,1,06,0-0.99,quantile,0.55,164.943625
2025-01-12,inc hosp,1,06,0-0.99,quantile,0.6,166.700208333333
2025-01-12,inc hosp,1,06,0-0.99,quantile,0.65,170.164125
2025-01-12,inc hosp,1,06,0-0.99,quantile,0.7,173.619833333333
2025-01-12,inc hosp,1,06,0-0.99,quantile,0.75,178.774666666667
2025-01-12,inc hosp,1,06,0-0.99,quantile,0.8,184.664145833333
2025-01-12,inc hosp,1,06,0-0.99,quantile,0.85,190.67675
2025-01-12,inc hosp,1,06,0-0.99,quantile,0.9,201.987833333333
2025-01-12,inc hosp,1,06,0-0.99,quantile,0.95,237.6981875
2025-01-12,inc hosp,1,06,0-0.99,quantile,0.975,286.834091666667
2025-01-12,inc hosp,1,06,0-0.99,quantile,0.99,308.142925
2025-01-12,inc hosp,1,06,0-0.99,point,NaN,158.475458333333
2025-01-12,inc hosp,2,06,0-0.99,quantile,0.01,53.0172541666667
2025-01-12,inc hosp,2,06,0-0.99,quantile,0.025,56.9991166666667
2025-01-12,inc hosp,2,06,0-0.99,quantile,0.05,70.5293229166666
2025-01-12,inc hosp,2,06,0-0.99,quantile,0.1,93.7387958333333
2025-01-12,inc hosp,2,06,0-0.99,quantile,0.15,99.0660041666667
2025-01-12,inc hosp,2,06,0-0.99,quantile,0.2,106.095210416667
2025-01-12,inc hosp,2,06,0-0.99,quantile,0.25,112.551064583333
2025-01-12,inc hosp,2,06,0-0.99,quantile,0.3,116.957297916667
2025-01-12,inc hosp,2,06,0-0.99,quantile,0.35,120.871441666667
2025-01-12,inc hosp,2,06,0-0.99,quantile,0.4,126.586904166667
2025-01-12,inc hosp,2,06,0-0.99,quantile,0.45,136.04495625
2025-01-12,inc hosp,2,06,0-0.99,quantile,0.5,140.93425
2025-01-12,inc hosp,2,06,0-0.99,quantile,0.55,144.1355
2025-01-12,inc hosp,2,06,0-0.99,quantile,0.6,148.059083333333
2025-01-12,inc hosp,2,06,0-0.99,quantile,0.65,152.430020833333
2025-01-12,inc hosp,2,06,0-0.99,quantile,0.7,157.264729166667
2025-01-12,inc hosp,2,06,0-0.99,quantile,0.75,161.397625
2025-01-12,inc hosp,2,06,0-0.99,quantile,0.8,166.425229166667
2025-01-12,inc hosp,2,06,0-0.99,quantile,0.85,174.383208333333
2025-01-12,inc hosp,2,06,0-0.99,quantile,0.9,182.534083333333
2025-01-12,inc hosp,2,06,0-0.99,quantile,0.95,205.172666666667
2025-01-12,inc hosp,2,06,0-0.99,quantile,0.975,239.758479166667
2025-01-12,inc hosp,2,06,0-0.99,quantile,0.99,270.773666666667
2025-01-12,inc hosp,2,06,0-0.99,point,NaN,140.93425
2025-01-12,inc hosp,3,06,0-0.99,quantile,0.01,34.6716291666667
2025-01-12,inc hosp,3,06,0-0.99,quantile,0.025,41.1861729166667
2025-01-12,inc hosp,3,06,0-0.99,quantile,0.05,54.4409895833333
2025-01-12,inc hosp,3,06,0-0.99,quantile,0.1,68.6754708333333
2025-01-12,inc hosp,3,06,0-0.99,quantile,0.15,76.8604104166667
2025-01-12,inc hosp,3,06,0-0.99,quantile,0.2,80.6526604166667
2025-01-12,inc hosp,3,06,0-0.99,quantile,0.25,85.7405958333333
2025-01-12,inc hosp,3,06,0-0.99,quantile,0.3,91.31610625
2025-01-12,inc hosp,3,06,0-0.99,quantile,0.35,97.8622520833333
2025-01-12,inc hosp,3,06,0-0.99,quantile,0.4,104.002085416667
2025-01-12,inc hosp,3,06,0-0.99,quantile,0.45,111.220904166667
2025-01-12,inc hosp,3,06,0-0.99,quantile,0.5,116.313354166667
2025-01-12,inc hosp,3,06,0-0.99,quantile,0.55,122.198729166667
2025-01-12,inc hosp,3,06,0-0.99,quantile,0.6,125.748833333333
2025-01-12,inc hosp,3,06,0-0.99,quantile,0.65,130.501458333333
2025-01-12,inc hosp,3,06,0-0.99,quantile,0.7,133.772479166667
2025-01-12,inc hosp,3,06,0-0.99,quantile,0.75,138.496375
2025-01-12,inc hosp,3,06,0-0.99,quantile,0.8,144.012375
2025-01-12,inc hosp,3,06,0-0.99,quantile,0.85,151.941625
2025-01-12,inc hosp,3,06,0-0.99,quantile,0.9,160.047354166667
2025-01-12,inc hosp,3,06,0-0.99,quantile,0.95,177.7609375
2025-01-12,inc hosp,3,06,0-0.99,quantile,0.975,199.657077083333
2025-01-12,inc hosp,3,06,0-0.99,quantile,0.99,239.046816666667
2025-01-12,inc hosp,3,06,0-0.99,point,NaN,116.313354166667
2025-01-12,inc hosp,4,06,0-0.99,quantile,0.01,22.4974395833333
2025-01-12,inc hosp,4,06,0-0.99,quantile,0.025,29.0481
2025-01-12,inc hosp,4,06,0-0.99,quantile,0.05,39.13819375
2025-01-12,inc hosp,4,06,0-0.99,quantile,0.1,50.3749916666667
2025-01-12,inc hosp,4,06,0-0.99,quantile,0.15,57.2236145833333
2025-01-12,inc hosp,4,06,0-0.99,quantile,0.2,60.3431916666667
2025-01-12,inc hosp,4,06,0-0.99,quantile,0.25,64.5869
2025-01-12,inc hosp,4,06,0-0.99,quantile,0.3,69.7425541666667
2025-01-12,inc hosp,4,06,0-0.99,quantile,0.35,76.5279729166667
2025-01-12,inc hosp,4,06,0-0.99,quantile,0.4,82.0899395833333
2025-01-12,inc hosp,4,06,0-0.99,quantile,0.45,88.8256979166667
2025-01-12,inc hosp,4,06,0-0.99,quantile,0.5,94.8526666666667
2025-01-12,inc hosp,4,06,0-0.99,quantile,0.55,98.6449166666667
2025-01-12,inc hosp,4,06,0-0.99,quantile,0.6,103.286729166667
2025-01-12,inc hosp,4,06,0-0.99,quantile,0.65,109.2665
2025-01-12,inc hosp,4,06,0-0.99,quantile,0.7,112.791979166667
2025-01-12,inc hosp,4,06,0-0.99,quantile,0.75,116.038375
2025-01-12,inc hosp,4,06,0-0.99,quantile,0.8,122.079708333333
2025-01-12,inc hosp,4,06,0-0.99,quantile,0.85,127.800916666667
2025-01-12,inc hosp,4,06,0-0.99,quantile,0.9,134.683604166667
2025-01-12,inc hosp,4,06,0-0.99,quantile,0.95,146.245041666667
2025-01-12,inc hosp,4,06,0-0.99,quantile,0.975,167.880566666667
2025-01-12,inc hosp,4,06,0-0.99,quantile,0.99,185.487441666667
2025-01-12,inc hosp,4,06,0-0.99,point,NaN,94.8526666666667
2025-01-12,inc hosp,0,06,1-4,quantile,0.01,168.01140625
2025-01-12,inc hosp,0,06,1-4,quantile,0.025,171.953153125
2025-01-12,inc hosp,0,06,1-4,quantile,0.05,180.680621875
2025-01-12,inc hosp,0,06,1-4,quantile,0.1,189.152340625
2025-01-12,inc hosp,0,06,1-4,quantile,0.15,197.798821875
2025-01-12,inc hosp,0,06,1-4,quantile,0.2,202.40765
2025-01-12,inc hosp,0,06,1-4,quantile,0.25,206.23324375
2025-01-12,inc hosp,0,06,1-4,quantile,0.3,208.76090625
2025-01-12,inc hosp,0,06,1-4,quantile,0.35,211.777690625
2025-01-12,inc hosp,0,06,1-4,quantile,0.4,215.73861875
2025-01-12,inc hosp,0,06,1-4,quantile,0.45,220.660740625
2025-01-12,inc hosp,0,06,1-4,quantile,0.5,225.38465625
2025-01-12,inc hosp,0,06,1-4,quantile,0.55,228.539875
2025-01-12,inc hosp,0,06,1-4,quantile,0.6,231.1574375
2025-01-12,inc hosp,0,06,1-4,quantile,0.65,236.3383125
2025-01-12,inc hosp,0,06,1-4,quantile,0.7,240.358625
2025-01-12,inc hosp,0,06,1-4,quantile,0.75,243.81221875
2025-01-12,inc hosp,0,06,1-4,quantile,0.8,249.7496875
2025-01-12,inc hosp,0,06,1-4,quantile,0.85,252.84678125
2025-01-12,inc hosp,0,06,1-4,quantile,0.9,263.98353125
2025-01-12,inc hosp,0,06,1-4,quantile,0.95,296.14796875
2025-01-12,inc hosp,0,06,1-4,quantile,0.975,342.148384375
2025-01-12,inc hosp,0,06,1-4,quantile,0.99,412.08985224
2025-01-12,inc hosp,0,06,1-4,point,NaN,225.38465625
2025-01-12,inc hosp,1,06,1-4,quantile,0.01,142.484359375
2025-01-12,inc hosp,1,06,1-4,quantile,0.025,150.478678125
2025-01-12,inc hosp,1,06,1-4,quantile,0.05,157.571478125
2025-01-12,inc hosp,1,06,1-4,quantile,0.1,171.891346875
2025-01-12,inc hosp,1,06,1-4,quantile,0.15,181.1122
2025-01-12,inc hosp,1,06,1-4,quantile,0.2,185.674140625
2025-01-12,inc hosp,1,06,1-4,quantile,0.25,190.91808125
2025-01-12,inc hosp,1,06,1-4,quantile,0.3,195.243453125
2025-01-12,inc hosp,1,06,1-4,quantile,0.35,198.5586125
2025-01-12,inc hosp,1,06,1-4,quantile,0.4,202.0112375
2025-01-12,inc hosp,1,06,1-4,quantile,0.45,204.680628125
2025-01-12,inc hosp,1,06,1-4,quantile,0.5,210.72165625
2025-01-12,inc hosp,1,06,1-4,quantile,0.55,215.89478125
2025-01-12,inc hosp,1,06,1-4,quantile,0.6,219.1720625
2025-01-12,inc hosp,1,06,1-4,quantile,0.65,222.67990625
2025-01-12,inc hosp,1,06,1-4,quantile,0.7,228.93609375
2025-01-12,inc hosp,1,06,1-4,quantile,0.75,232.00315625
2025-01-12,inc hosp,1,06,1-4,quantile,0.8,236.503
2025-01-12,inc hosp,1,06,1-4,quantile,0.85,246.21375
2025-01-12,inc hosp,1,06,1-4,quantile,0.9,260.81571875
2025-01-12,inc hosp,1,06,1-4,quantile,0.95,285.68740625
2025-01-12,inc hosp,1,06,1-4,quantile,0.975,328.874959375
2025-01-12,inc hosp,1,06,1-4,quantile,0.99,373.990325
2025-01-12,inc hosp,1,06,1-4,point,NaN,210.72165625
2025-01-12,inc hosp,2,06,1-4,quantile,0.01,122.48713125
2025-01-12,inc hosp,2,06,1-4,quantile,0.025,126.748565625
2025-01-12,inc hosp,2,06,1-4,quantile,0.05,138.421421875
2025-01-12,inc hosp,2,06,1-4,quantile,0.1,151.89625
2025-01-12,inc hosp,2,06,1-4,quantile,0.15,160.1356625
2025-01-12,inc hosp,2,06,1-4,quantile,0.2,165.247465625
2025-01-12,inc hosp,2,06,1-4,quantile,0.25,170.26123125
2025-01-12,inc hosp,2,06,1-4,quantile,0.3,174.659065625
2025-01-12,inc hosp,2,06,1-4,quantile,0.35,179.5556125
2025-01-12,inc hosp,2,06,1-4,quantile,0.4,184.88160625
2025-01-12,inc hosp,2,06,1-4,quantile,0.45,188.8095
2025-01-12,inc hosp,2,06,1-4,quantile,0.5,194.61715625
2025-01-12,inc hosp,2,06,1-4,quantile,0.55,199.45509375
2025-01-12,inc hosp,2,06,1-4,quantile,0.6,204.15353125
2025-01-12,inc hosp,2,06,1-4,quantile,0.65,206.66453125
2025-01-12,inc hosp,2,06,1-4,quantile,0.7,211.6003125
2025-01-12,inc hosp,2,06,1-4,quantile,0.75,216.83834375
2025-01-12,inc hosp,2,06,1-4,quantile,0.8,220.20959375
2025-01-12,inc hosp,2,06,1-4,quantile,0.85,229.5066875
2025-01-12,inc hosp,2,06,1-4,quantile,0.9,245.71
2025-01-12,inc hosp,2,06,1-4,quantile,0.95,262.14290625
2025-01-12,inc hosp,2,06,1-4,quantile,0.975,287.361696875
2025-01-12,inc hosp,2,06,1-4,quantile,0.99,325.64214375
2025-01-12,inc hosp,2,06,1-4,point,NaN,194.61715625
2025-01-12,inc hosp,3,06,1-4,quantile,0.01,106.976184375
2025-01-12,inc hosp,3,06,1-4,quantile,0.025,112.979915625
2025-01-12,inc hosp,3,06,1-4,quantile,0.05,123.012775
2025-01-12,inc hosp,3,06,1-4,quantile,0.1,132.92521875
2025-01-12,inc hosp,3,06,1-4,quantile,0.15,139.31896875
