origin_date,target,horizon,location,age_group,output_type,output_type_id,value
2025-03-09,inc hosp,0,06,0-0.99,quantile,0.01,0
2025-03-09,inc hosp,0,06,0-0.99,quantile,0.025,1.6474
2025-03-09,inc hosp,0,06,0-0.99,quantile,0.05,3.24966666666667
2025-03-09,inc hosp,0,06,0-0.99,quantile,0.1,6.06676666666666
2025-03-09,inc hosp,0,06,0-0.99,quantile,0.15,9.291
2025-03-09,inc hosp,0,06,0-0.99,quantile,0.2,11.5105333333333
2025-03-09,inc hosp,0,06,0-0.99,quantile,0.25,13.2375666666667
2025-03-09,inc hosp,0,06,0-0.99,quantile,0.3,15.9233333333333
2025-03-09,inc hosp,0,06,0-0.99,quantile,0.35,18.7010333333333
2025-03-09,inc hosp,0,06,0-0.99,quantile,0.4,20.7432666666667
2025-03-09,inc hosp,0,06,0-0.99,quantile,0.45,24.0069
2025-03-09,inc hosp,0,06,0-0.99,quantile,0.5,26.233
2025-03-09,inc hosp,0,06,0-0.99,quantile,0.55,29.0238333333333
2025-03-09,inc hosp,0,06,0-0.99,quantile,0.6,32.0642
2025-03-09,inc hosp,0,06,0-0.99,quantile,0.65,34.7434
2025-03-09,inc hosp,0,06,0-0.99,quantile,0.7,37.5539333333333
2025-03-09,inc hosp,0,06,0-0.99,quantile,0.75,40.8044333333333
2025-03-09,inc hosp,0,06,0-0.99,quantile,0.8,45.4208
2025-03-09,inc hosp,0,06,0-0.99,quantile,0.85,52.5719
2025-03-09,inc hosp,0,06,0-0.99,quantile,0.9,64.1752
2025-03-09,inc hosp,0,06,0-0.99,quantile,0.95,79.6594
2025-03-09,inc hosp,0,06,0-0.99,quantile,0.975,86.6200666666667
2025-03-09,inc hosp,0,06,0-0.99,quantile,0.99,99.8847333333333
2025-03-09,inc hosp,0,06,0-0.99,point,NaN,26.233
2025-03-09,inc hosp,1,06,0-0.99,quantile,0.01,0
2025-03-09,inc hosp,1,06,0-0.99,quantile,0.025,0
2025-03-09,inc hosp,1,06,0-0.99,quantile,0.05,0
2025-03-09,inc hosp,1,06,0-0.99,quantile,0.1,0
2025-03-09,inc hosp,1,06,0-0.99,quantile,0.15,2.39928333333333
2025-03-09,inc hosp,1,06,0-0.99,quantile,0.2,4.00155
2025-03-09,inc hosp,1,06,0-0.99,quantile,0.25,6.72671666666667
2025-03-09,inc hosp,1,06,0-0.99,quantile,0.3,10.1151166666667
2025-03-09,inc hosp,1,06,0-0.99,quantile,0.35,11.98005
2025-03-09,inc hosp,1,06,0-0.99,quantile,0.4,14.9022166666667
2025-03-09,inc hosp,1,06,0-0.99,quantile,0.45,16.98385
2025-03-09,inc hosp,1,06,0-0.99,quantile,0.5,19.09175
2025-03-09,inc hosp,1,06,0-0.99,quantile,0.55,21.7578166666667
2025-03-09,inc hosp,1,06,0-0.99,quantile,0.6,25.92765
2025-03-09,inc hosp,1,06,0-0.99,quantile,0.65,30.0712166666667
2025-03-09,inc hosp,1,06,0-0.99,quantile,0.7,32.0806166666667
2025-03-09,inc hosp,1,06,0-0.99,quantile,0.75,38.4043166666667
2025-03-09,inc hosp,1,06,0-0.99,quantile,0.8,44.0976166666667
2025-03-09,inc hosp,1,06,0-0.99,quantile,0.85,48.30685
2025-03-09,inc hosp,1,06,0-0.99,quantile,0.9,61.23005
2025-03-09,inc hosp,1,06,0-0.99,quantile,0.95,77.7911833333334
2025-03-09,inc hosp,1,06,0-0.99,quantile,0.975,98.0230833333333
2025-03-09,inc hosp,1,06,0-0.99,quantile,0.99,127.14625
2025-03-09,inc hosp,1,06,0-0.99,point,NaN,19.09175
2025-03-09,inc hosp,2,06,0-0.99,quantile,0.01,0
2025-03-09,inc hosp,2,06,0-0.99,quantile,0.025,0
2025-03-09,inc hosp,2,06,0-0.99,quantile,0.05,0
2025-03-09,inc hosp,2,06,0-0.99,quantile,0.1,0
2025-03-09,inc hosp,2,06,0-0.99,quantile,0.15,0
2025-03-09,inc hosp,2,06,0-0.99,quantile,0.2,0
