origin_date,target,horizon,location,age_group,output_type,output_type_id,value
2024-12-01,inc hosp,0,06,0-0.99,quantile,0.01,0
2024-12-01,inc hosp,0,06,0-0.99,quantile,0.025,0
2024-12-01,inc hosp,0,06,0-0.99,quantile,0.05,34.5141321666667
2024-12-01,inc hosp,0,06,0-0.99,quantile,0.1,37.7482155
2024-12-01,inc hosp,0,06,0-0.99,quantile,0.15,42.784028
2024-12-01,inc hosp,0,06,0-0.99,quantile,0.2,46.6624655
2024-12-01,inc hosp,0,06,0-0.99,quantile,0.25,50.1551113333333
2024-12-01,inc hosp,0,06,0-0.99,quantile,0.3,53.717528
2024-12-01,inc hosp,0,06,0-0.99,quantile,0.35,58.9667571666667
2024-12-01,inc hosp,0,06,0-0.99,quantile,0.4,64.9752571666667
2024-12-01,inc hosp,0,06,0-0.99,quantile,0.45,69.9577155
2024-12-01,inc hosp,0,06,0-0.99,quantile,0.5,75.3300696666667
2024-12-01,inc hosp,0,06,0-0.99,quantile,0.55,80.3043196666667
2024-12-01,inc hosp,0,06,0-0.99,quantile,0.6,85.8736738333333
2024-12-01,inc hosp,0,06,0-0.99,quantile,0.65,93.7700905
2024-12-01,inc hosp,0,06,0-0.99,quantile,0.7,101.682923833333
2024-12-01,inc hosp,0,06,0-0.99,quantile,0.75,113.330548833333
2024-12-01,inc hosp,0,06,0-0.99,quantile,0.8,124.666257166667
2024-12-01,inc hosp,0,06,0-0.99,quantile,0.85,142.121278
2024-12-01,inc hosp,0,06,0-0.99,quantile,0.9,161.575028
2024-12-01,inc hosp,0,06,0-0.99,quantile,0.95,200.527673833333
2024-12-01,inc hosp,0,06,0-0.99,quantile,0.975,231.489507166667
2024-12-01,inc hosp,0,06,0-0.99,quantile,0.99,315.415611333333
2024-12-01,inc hosp,0,06,0-0.99,point,NaN,75.3300696666667
2024-12-01,inc hosp,1,06,0-0.99,quantile,0.01,0
2024-12-01,inc hosp,1,06,0-0.99,quantile,0.025,0
2024-12-01,inc hosp,1,06,0-0.99,quantile,0.05,33.451153
2024-12-01,inc hosp,1,06,0-0.99,quantile,0.1,39.2831738333333
2024-12-01,inc hosp,1,06,0-0.99,quantile,0.15,47.5284446666667
2024-12-01,inc hosp,1,06,0-0.99,quantile,0.2,53.323528
2024-12-01,inc hosp,1,06,0-0.99,quantile,0.25,58.445528
2024-12-01,inc hosp,1,06,0-0.99,quantile,0.3,64.6674446666667
2024-12-01,inc hosp,1,06,0-0.99,quantile,0.35,72.5966946666667
2024-12-01,inc hosp,1,06,0-0.99,quantile,0.4,85.5248196666667
2024-12-01,inc hosp,1,06,0-0.99,quantile,0.45,94.1969238333333
2024-12-01,inc hosp,1,06,0-0.99,quantile,0.5,102.741798833333
2024-12-01,inc hosp,1,06,0-0.99,quantile,0.55,111.976173833333
2024-12-01,inc hosp,1,06,0-0.99,quantile,0.6,122.117569666667
2024-12-01,inc hosp,1,06,0-0.99,quantile,0.65,135.603861333333
2024-12-01,inc hosp,1,06,0-0.99,quantile,0.7,149.303569666667
2024-12-01,inc hosp,1,06,0-0.99,quantile,0.75,169.385257166667
2024-12-01,inc hosp,1,06,0-0.99,quantile,0.8,185.198611333333
2024-12-01,inc hosp,1,06,0-0.99,quantile,0.85,220.322069666667
2024-12-01,inc hosp,1,06,0-0.99,quantile,0.9,251.0253405
2024-12-01,inc hosp,1,06,0-0.99,quantile,0.95,305.192132166667
2024-12-01,inc hosp,1,06,0-0.99,quantile,0.975,395.1308405
2024-12-01,inc hosp,1,06,0-0.99,quantile,0.99,514.420936722
2024-12-01,inc hosp,1,06,0-0.99,point,NaN,102.741798833333
2024-12-01,inc hosp,2,06,0-0.99,quantile,0.01,0
2024-12-01,inc hosp,2,06,0-0.99,quantile,0.025,0
2024-12-01,inc hosp,2,06,0-0.99,quantile,0.05,32.1911738333333
2024-12-01,inc hosp,2,06,0-0.99,quantile,0.1,39.2175071666667
2024-12-01,inc hosp,2,06,0-0.99,quantile,0.15,49.6174655
2024-12-01,inc hosp,2,06,0-0.99,quantile,0.2,59.036528
2024-12-01,inc hosp,2,06,0-0.99,quantile,0.25,66.8303405
2024-12-01,inc hosp,2,06,0-0.99,quantile,0.3,73.3477571666667
2024-12-01,inc hosp,2,06,0-0.99,quantile,0.35,90.5770488333334
2024-12-01,inc hosp,2,06,0-0.99,quantile,0.4,106.497111333333
2024-12-01,inc hosp,2,06,0-0.99,quantile,0.45,120.086007166667
2024-12-01,inc hosp,2,06,0-0.99,quantile,0.5,131.339632166667
2024-12-01,inc hosp,2,06,0-0.99,quantile,0.55,148.273423833333
2024-12-01,inc hosp,2,06,0-0.99,quantile,0.6,166.713444666667
2024-12-01,inc hosp,2,06,0-0.99,quantile,0.65,191.5805905
2024-12-01,inc hosp,2,06,0-0.99,quantile,0.7,207.939798833333
2024-12-01,inc hosp,2,06,0-0.99,quantile,0.75,231.161173833333
2024-12-01,inc hosp,2,06,0-0.99,quantile,0.8,260.288444666667
2024-12-01,inc hosp,2,06,0-0.99,quantile,0.85,307.4658405
2024-12-01,inc hosp,2,06,0-0.99,quantile,0.9,338.181423833333
2024-12-01,inc hosp,2,06,0-0.99,quantile,0.95,448.091007166667
2024-12-01,inc hosp,2,06,0-0.99,quantile,0.975,506.626680105
2024-12-01,inc hosp,2,06,0-0.99,quantile,0.99,514.420936722
2024-12-01,inc hosp,2,06,0-0.99,point,NaN,131.339632166667
2024-12-01,inc hosp,3,06,0-0.99,quantile,0.01,0
2024-12-01,inc hosp,3,06,0-0.99,quantile,0.025,0
2024-12-01,inc hosp,3,06,0-0.99,quantile,0.05,30.964028
2024-12-01,inc hosp,3,06,0-0.99,quantile,0.1,38.0026738333333
2024-12-01,inc hosp,3,06,0-0.99,quantile,0.15,51.1401113333333
2024-12-01,inc hosp,3,06,0-0.99,quantile,0.2,63.4608196666667
2024-12-01,inc hosp,3,06,0-0.99,quantile,0.25,74.279403
2024-12-01,inc hosp,3,06,0-0.99,quantile,0.3,86.0952988333333
2024-12-01,inc hosp,3,06,0-0.99,quantile,0.35,112.517923833333
2024-12-01,inc hosp,3,06,0-0.99,quantile,0.4,127.366798833333
2024-12-01,inc hosp,3,06,0-0.99,quantile,0.45,150.489673833333
2024-12-01,inc hosp,3,06,0-0.99,quantile,0.5,171.622028
2024-12-01,inc hosp,3,06,0-0.99,quantile,0.55,191.042944666667
2024-12-01,inc hosp,3,06,0-0.99,quantile,0.6,218.811736333333
2024-12-01,inc hosp,3,06,0-0.99,quantile,0.65,242.2588405
2024-12-01,inc hosp,3,06,0-0.99,quantile,0.7,272.0797155
2024-12-01,inc hosp,3,06,0-0.99,quantile,0.75,296.318923833333
2024-12-01,inc hosp,3,06,0-0.99,quantile,0.8,322.002798833333
2024-12-01,inc hosp,3,06,0-0.99,quantile,0.85,355.102903
2024-12-01,inc hosp,3,06,0-0.99,quantile,0.9,406.253132166667
2024-12-01,inc hosp,3,06,0-0.99,quantile,0.95,486.510111333333
2024-12-01,inc hosp,3,06,0-0.99,quantile,0.975,506.626680105
2024-12-01,inc hosp,3,06,0-0.99,quantile,0.99,514.420936722
2024-12-01,inc hosp,3,06,0-0.99,point,NaN,171.622028
2024-12-01,inc hosp,4,06,0-0.99,quantile,0.01,0
2024-12-01,inc hosp,4,06,0-0.99,quantile,0.025,0
2024-12-01,inc hosp,4,06,0-0.99,quantile,0.05,29.634278
2024-12-01,inc hosp,4,06,0-0.99,quantile,0.1,37.4855488333333
2024-12-01,inc hosp,4,06,0-0.99,quantile,0.15,51.3740488333333
2024-12-01,inc hosp,4,06,0-0.99,quantile,0.2,69.8633196666667
