origin_date,target,horizon,location,age_group,output_type,output_type_id,value
2024-10-20,inc hosp,0,06,0-0.99,quantile,0.01,0
2024-10-20,inc hosp,0,06,0-0.99,quantile,0.025,0
2024-10-20,inc hosp,0,06,0-0.99,quantile,0.05,0
2024-10-20,inc hosp,0,06,0-0.99,quantile,0.1,8.09460533333333
2024-10-20,inc hosp,0,06,0-0.99,quantile,0.15,8.57725533333334
2024-10-20,inc hosp,0,06,0-0.99,quantile,0.2,9.105872
2024-10-20,inc hosp,0,06,0-0.99,quantile,0.25,10.002222
2024-10-20,inc hosp,0,06,0-0.99,quantile,0.3,10.898572
2024-10-20,inc hosp,0,06,0-0.99,quantile,0.35,11.725972
2024-10-20,inc hosp,0,06,0-0.99,quantile,0.4,13.104972
2024-10-20,inc hosp,0,06,0-0.99,quantile,0.45,14.415022
2024-10-20,inc hosp,0,06,0-0.99,quantile,0.5,16.276672
2024-10-20,inc hosp,0,06,0-0.99,quantile,0.55,17.8690886666667
2024-10-20,inc hosp,0,06,0-0.99,quantile,0.6,20.0360886666667
2024-10-20,inc hosp,0,06,0-0.99,quantile,0.65,22.4493386666667
2024-10-20,inc hosp,0,06,0-0.99,quantile,0.7,25.4535886666667
2024-10-20,inc hosp,0,06,0-0.99,quantile,0.75,29.0488386666667
2024-10-20,inc hosp,0,06,0-0.99,quantile,0.8,36.666172
2024-10-20,inc hosp,0,06,0-0.99,quantile,0.85,43.216422
2024-10-20,inc hosp,0,06,0-0.99,quantile,0.9,52.820172
2024-10-20,inc hosp,0,06,0-0.99,quantile,0.95,91.9410886666667
2024-10-20,inc hosp,0,06,0-0.99,quantile,0.975,163.232105333333
2024-10-20,inc hosp,0,06,0-0.99,quantile,0.99,249.879272
2024-10-20,inc hosp,0,06,0-0.99,point,NaN,16.276672
2024-10-20,inc hosp,1,06,0-0.99,quantile,0.01,0
2024-10-20,inc hosp,1,06,0-0.99,quantile,0.025,0
2024-10-20,inc hosp,1,06,0-0.99,quantile,0.05,0
2024-10-20,inc hosp,1,06,0-0.99,quantile,0.1,6.45293866666667
2024-10-20,inc hosp,1,06,0-0.99,quantile,0.15,7.55613866666667
2024-10-20,inc hosp,1,06,0-0.99,quantile,0.2,8.08475533333333
2024-10-20,inc hosp,1,06,0-0.99,quantile,0.25,9.46375533333334
2024-10-20,inc hosp,1,06,0-0.99,quantile,0.3,10.5209886666667
2024-10-20,inc hosp,1,06,0-0.99,quantile,0.35,12.6354553333333
2024-10-20,inc hosp,1,06,0-0.99,quantile,0.4,14.336222
2024-10-20,inc hosp,1,06,0-0.99,quantile,0.45,16.128922
2024-10-20,inc hosp,1,06,0-0.99,quantile,0.5,19.576422
2024-10-20,inc hosp,1,06,0-0.99,quantile,0.55,22.777672
2024-10-20,inc hosp,1,06,0-0.99,quantile,0.6,25.5685053333333
2024-10-20,inc hosp,1,06,0-0.99,quantile,0.65,30.8382553333333
2024-10-20,inc hosp,1,06,0-0.99,quantile,0.7,37.946672
2024-10-20,inc hosp,1,06,0-0.99,quantile,0.75,44.201422
2024-10-20,inc hosp,1,06,0-0.99,quantile,0.8,49.7830886666667
2024-10-20,inc hosp,1,06,0-0.99,quantile,0.85,62.325422
2024-10-20,inc hosp,1,06,0-0.99,quantile,0.9,78.6107553333333
2024-10-20,inc hosp,1,06,0-0.99,quantile,0.95,137.415255333333
2024-10-20,inc hosp,1,06,0-0.99,quantile,0.975,301.329105333333
2024-10-20,inc hosp,1,06,0-0.99,quantile,0.99,802.848422
2024-10-20,inc hosp,1,06,0-0.99,point,NaN,19.576422
2024-10-20,inc hosp,2,06,0-0.99,quantile,0.01,0
2024-10-20,inc hosp,2,06,0-0.99,quantile,0.025,0
2024-10-20,inc hosp,2,06,0-0.99,quantile,0.05,0
2024-10-20,inc hosp,2,06,0-0.99,quantile,0.1,4.210422
2024-10-20,inc hosp,2,06,0-0.99,quantile,0.15,5.70433866666667
2024-10-20,inc hosp,2,06,0-0.99,quantile,0.2,6.64665533333334
2024-10-20,inc hosp,2,06,0-0.99,quantile,0.25,8.347422
2024-10-20,inc hosp,2,06,0-0.99,quantile,0.3,10.4389053333333
2024-10-20,inc hosp,2,06,0-0.99,quantile,0.35,13.0590053333333
2024-10-20,inc hosp,2,06,0-0.99,quantile,0.4,15.6331386666667
2024-10-20,inc hosp,2,06,0-0.99,quantile,0.45,18.827822
2024-10-20,inc hosp,2,06,0-0.99,quantile,0.5,24.3208386666667
2024-10-20,inc hosp,2,06,0-0.99,quantile,0.55,27.5385053333333
2024-10-20,inc hosp,2,06,0-0.99,quantile,0.6,34.4827553333333
2024-10-20,inc hosp,2,06,0-0.99,quantile,0.65,44.890922
2024-10-20,inc hosp,2,06,0-0.99,quantile,0.7,52.081422
2024-10-20,inc hosp,2,06,0-0.99,quantile,0.75,68.038422
2024-10-20,inc hosp,2,06,0-0.99,quantile,0.8,79.9240886666667
2024-10-20,inc hosp,2,06,0-0.99,quantile,0.85,94.3543386666667
2024-10-20,inc hosp,2,06,0-0.99,quantile,0.9,139.615088666667
2024-10-20,inc hosp,2,06,0-0.99,quantile,0.95,242.711755333333
2024-10-20,inc hosp,2,06,0-0.99,quantile,0.975,742.136305333333
2024-10-20,inc hosp,2,06,0-0.99,quantile,0.99,2400.68258866667
2024-10-20,inc hosp,2,06,0-0.99,point,NaN,24.3208386666667
2024-10-20,inc hosp,3,06,0-0.99,quantile,0.01,0
2024-10-20,inc hosp,3,06,0-0.99,quantile,0.025,0
2024-10-20,inc hosp,3,06,0-0.99,quantile,0.05,0
2024-10-20,inc hosp,3,06,0-0.99,quantile,0.1,2.063122
2024-10-20,inc hosp,3,06,0-0.99,quantile,0.15,4.200572
2024-10-20,inc hosp,3,06,0-0.99,quantile,0.2,5.34973866666667
2024-10-20,inc hosp,3,06,0-0.99,quantile,0.25,7.372272
2024-10-20,inc hosp,3,06,0-0.99,quantile,0.3,11.3943553333333
2024-10-20,inc hosp,3,06,0-0.99,quantile,0.35,15.025722
2024-10-20,inc hosp,3,06,0-0.99,quantile,0.4,17.9446053333333
2024-10-20,inc hosp,3,06,0-0.99,quantile,0.45,24.5638053333333
2024-10-20,inc hosp,3,06,0-0.99,quantile,0.5,28.9995886666667
2024-10-20,inc hosp,3,06,0-0.99,quantile,0.55,37.7660886666667
2024-10-20,inc hosp,3,06,0-0.99,quantile,0.6,46.2535053333333
2024-10-20,inc hosp,3,06,0-0.99,quantile,0.65,61.734422
2024-10-20,inc hosp,3,06,0-0.99,quantile,0.7,80.941922
2024-10-20,inc hosp,3,06,0-0.99,quantile,0.75,105.977338666667
2024-10-20,inc hosp,3,06,0-0.99,quantile,0.8,134.328922
2024-10-20,inc hosp,3,06,0-0.99,quantile,0.85,174.599005333333
2024-10-20,inc hosp,3,06,0-0.99,quantile,0.9,251.642422
2024-10-20,inc hosp,3,06,0-0.99,quantile,0.95,618.735505333333
2024-10-20,inc hosp,3,06,0-0.99,quantile,0.975,1490.900472
2024-10-20,inc hosp,3,06,0-0.99,quantile,0.99,4224.630072
2024-10-20,inc hosp,3,06,0-0.99,point,NaN,28.9995886666667
2024-10-20,inc hosp,4,06,0-0.99,quantile,0.01,0
2024-10-20,inc hosp,4,06,0-0.99,quantile,0.025,0
